row_id,split,date,timestamp,prediction_time,prediction_timestamp,location,forecast_high,actual_high,forecast_horizon_hours,forecast_error,mu,sigma,nll,distribution_type,skew,sigma_scale
96,validation,2024-01-05,2024-01-05 05:00:00,2024-01-05 05:00:00,2024-01-05 05:00:00,NYC,38.93000000000004,37.0,10.0,-1.93,-1.9972193928527042,2.148108732534755,1.6468485027930373,skew_normal,1.5172009334305971,1.0
97,validation,2024-01-05,2024-01-05 06:00:00,2024-01-05 06:00:00,2024-01-05 06:00:00,NYC,38.93000000000004,37.0,9.0,-1.93,-1.9989444191390633,2.2889407399143167,1.7116799760807535,skew_normal,1.5172009334305971,1.0
98,validation,2024-01-05,2024-01-05 07:00:00,2024-01-05 07:00:00,2024-01-05 07:00:00,NYC,38.93000000000004,37.0,8.0,-1.93,-1.999979746920902,2.2614594456927612,1.6986656210204338,skew_normal,1.5172009334305971,1.0
99,validation,2024-01-05,2024-01-05 08:00:00,2024-01-05 08:00:00,2024-01-05 08:00:00,NYC,38.93000000000004,37.0,7.0,-1.93,-1.999979746920902,2.0854012958034454,1.614660707295907,skew_normal,1.5172009334305971,1.0
100,validation,2024-01-05,2024-01-05 09:00:00,2024-01-05 09:00:00,2024-01-05 09:00:00,NYC,38.93000000000004,37.0,6.0,-1.93,-1.999979746920902,2.1693758763676945,1.6555586120237629,skew_normal,1.5191375482544258,1.0
101,validation,2024-01-05,2024-01-05 10:00:00,2024-01-05 10:00:00,2024-01-05 10:00:00,NYC,38.93000000000004,37.0,5.0,-1.93,-1.9573269413683525,2.04556973814361,1.618352038895938,skew_normal,1.5468304475385333,1.0
102,validation,2024-01-05,2024-01-05 11:00:00,2024-01-05 11:00:00,2024-01-05 11:00:00,NYC,38.93000000000004,37.0,4.0,-1.93,-1.946354101013709,2.1198911806621115,1.6608570219029697,skew_normal,1.5468304475385333,1.0
103,validation,2024-01-05,2024-01-05 12:00:00,2024-01-05 12:00:00,2024-01-05 12:00:00,NYC,38.93000000000004,37.0,3.0,-1.93,-1.9823399386830376,1.9728117867608772,1.565727179672145,skew_normal,1.5865337218006421,1.0
104,validation,2024-01-05,2024-01-05 13:00:00,2024-01-05 13:00:00,2024-01-05 13:00:00,NYC,38.93000000000004,37.0,2.0,-1.93,-1.2193349097518296,1.753987496052888,2.3963398922586014,skew_normal,1.9286102412378623,1.0
105,validation,2024-01-05,2024-01-05 14:00:00,2024-01-05 14:00:00,2024-01-05 14:00:00,NYC,38.93000000000004,37.0,1.0,-1.93,-1.4435596631559489,1.2010579902338885,2.0160440846353844,skew_normal,1.9265640928871555,1.0
106,validation,2024-01-05,2024-01-05 15:00:00,2024-01-05 15:00:00,2024-01-05 15:00:00,NYC,38.93000000000004,37.0,0.0,-1.93,-1.64594516845043,1.1134217216827496,1.5317158976415932,skew_normal,1.9255337091623135,1.0
107,validation,2024-01-05,2024-01-05 16:00:00,2024-01-05 16:00:00,2024-01-05 16:00:00,NYC,38.93000000000004,37.0,-1.0,-1.93,-1.7089684273937398,1.0388408648291743,1.362356840166656,skew_normal,1.9255337091623135,1.0
108,validation,2024-01-05,2024-01-05 17:00:00,2024-01-05 17:00:00,2024-01-05 17:00:00,NYC,38.93000000000004,37.0,-2.0,-1.93,-1.7715575126637195,0.9232090102917624,1.153353579124288,skew_normal,1.9249667046329042,1.0
