row_id,split,date,timestamp,prediction_time,prediction_timestamp,location,forecast_high,actual_high,forecast_horizon_hours,forecast_error,mu,sigma,nll,distribution_type,skew,sigma_scale
55,validation,2024-01-03,2024-01-03 10:00:00,2024-01-03 10:00:00,2024-01-03 10:00:00,NYC,45.04998901367192,43.0,5.0,-2.0499890137,-1.9548436110856813,3.5380227593516897,2.215377722695661,skew_normal,1.4911455777769635,1.0
56,validation,2024-01-03,2024-01-03 11:00:00,2024-01-03 11:00:00,2024-01-03 11:00:00,NYC,45.04998901367192,43.0,4.0,-2.0499890137,-1.9611201168023518,3.5380227593516897,2.2131552474631464,skew_normal,1.4911479451041267,1.0
57,validation,2024-01-03,2024-01-03 12:00:00,2024-01-03 12:00:00,2024-01-03 12:00:00,NYC,45.04998901367192,43.0,3.0,-2.0499890137,-1.9611201168023518,3.5380227593516897,2.2131552474631464,skew_normal,1.4911479451041267,1.0
58,validation,2024-01-03,2024-01-03 13:00:00,2024-01-03 13:00:00,2024-01-03 13:00:00,NYC,45.04998901367192,43.0,2.0,-2.0499890137,-1.9611201168023518,3.5380227593516897,2.2131552474631464,skew_normal,1.4911479451041267,1.0
59,validation,2024-01-03,2024-01-03 14:00:00,2024-01-03 14:00:00,2024-01-03 14:00:00,NYC,45.04998901367192,43.0,1.0,-2.0499890137,-1.9611201168023518,3.5380227593516897,2.2131552474631464,skew_normal,1.4911479451041267,1.0
60,validation,2024-01-03,2024-01-03 15:00:00,2024-01-03 15:00:00,2024-01-03 15:00:00,NYC,45.04998901367192,43.0,0.0,-2.0499890137,-1.9611201168023518,3.5380227593516897,2.2131552474631464,skew_normal,1.4911479451041267,1.0
61,validation,2024-01-03,2024-01-03 16:00:00,2024-01-03 16:00:00,2024-01-03 16:00:00,NYC,45.04998901367192,43.0,-1.0,-2.0499890137,-1.9611201168023518,3.5380227593516897,2.2131552474631464,skew_normal,1.4911479451041267,1.0
62,validation,2024-01-03,2024-01-03 17:00:00,2024-01-03 17:00:00,2024-01-03 17:00:00,NYC,45.04998901367192,43.0,-2.0,-2.0499890137,-1.9611201168023518,3.5380227593516897,2.2131552474631464,skew_normal,1.4911479451041267,1.0
63,validation,2024-01-03,2024-01-03 18:00:00,2024-01-03 18:00:00,2024-01-03 18:00:00,NYC,45.04998901367192,43.0,-3.0,-2.0499890137,-1.9611201168023518,3.5380227593516897,2.2131552474631464,skew_normal,1.4911479451041267,1.0
64,validation,2024-01-03,2024-01-03 19:00:00,2024-01-03 19:00:00,2024-01-03 19:00:00,NYC,45.04998901367192,43.0,-4.0,-2.0499890137,-1.9611201168023518,3.5380227593516897,2.2131552474631464,skew_normal,1.4911479451041267,1.0
65,validation,2024-01-03,2024-01-03 20:00:00,2024-01-03 20:00:00,2024-01-03 20:00:00,NYC,45.04998901367192,43.0,-5.0,-2.0499890137,-1.9611201168023518,3.5380227593516897,2.2131552474631464,skew_normal,1.4911479451041267,1.0
