date,location,actual_high,forecast_high,forecast_error,forecast_source
2022-01-01,NYC,53.3,54.3,-1.0,open_meteo_historical_forecast
2022-01-02,NYC,55.8,56.8,-1.0,open_meteo_historical_forecast
2022-01-03,NYC,35.8,36.7,-0.9000000000000057,open_meteo_historical_forecast
2022-01-04,NYC,33.5,34.0,-0.5,open_meteo_historical_forecast
2022-01-05,NYC,44.7,44.9,-0.19999999999999574,open_meteo_historical_forecast
2022-01-06,NYC,39.7,38.9,0.8000000000000043,open_meteo_historical_forecast
2022-01-07,NYC,32.2,33.4,-1.1999999999999957,open_meteo_historical_forecast
2022-01-08,NYC,26.2,29.6,-3.400000000000002,open_meteo_historical_forecast
2022-01-09,NYC,39.4,39.0,0.3999999999999986,open_meteo_historical_forecast
2022-01-10,NYC,39.7,39.1,0.6000000000000014,open_meteo_historical_forecast
2022-01-11,NYC,24.7,25.3,-0.6000000000000014,open_meteo_historical_forecast
2022-01-12,NYC,40.5,39.8,0.7000000000000028,open_meteo_historical_forecast
2022-01-13,NYC,45.0,46.6,-1.6000000000000014,open_meteo_historical_forecast
2022-01-14,NYC,41.2,42.1,-0.8999999999999986,open_meteo_historical_forecast
2022-01-15,NYC,22.7,24.1,-1.4000000000000021,open_meteo_historical_forecast
2022-01-16,NYC,34.5,33.4,1.1000000000000014,open_meteo_historical_forecast
2022-01-17,NYC,49.6,42.0,7.600000000000001,open_meteo_historical_forecast
2022-01-18,NYC,35.3,36.2,-0.9000000000000057,open_meteo_historical_forecast
2022-01-19,NYC,45.9,49.3,-3.3999999999999986,open_meteo_historical_forecast
2022-01-20,NYC,41.6,44.9,-3.299999999999997,open_meteo_historical_forecast
2022-01-21,NYC,22.6,25.1,-2.5,open_meteo_historical_forecast
2022-01-22,NYC,29.8,29.1,0.6999999999999993,open_meteo_historical_forecast
2022-01-23,NYC,37.2,36.8,0.4000000000000057,open_meteo_historical_forecast
2022-01-24,NYC,32.6,32.4,0.20000000000000284,open_meteo_historical_forecast
2022-01-25,NYC,43.5,41.9,1.6000000000000014,open_meteo_historical_forecast
2022-01-26,NYC,26.7,29.8,-3.1000000000000014,open_meteo_historical_forecast
2022-01-27,NYC,31.6,31.6,0.0,open_meteo_historical_forecast
2022-01-28,NYC,34.0,33.1,0.8999999999999986,open_meteo_historical_forecast
2022-01-29,NYC,29.1,28.7,0.40000000000000213,open_meteo_historical_forecast
2022-01-30,NYC,22.5,24.6,-2.1000000000000014,open_meteo_historical_forecast
2022-01-31,NYC,26.1,30.6,-4.5,open_meteo_historical_forecast
2022-02-01,NYC,30.6,35.5,-4.899999999999999,open_meteo_historical_forecast
2022-02-02,NYC,39.0,45.3,-6.299999999999997,open_meteo_historical_forecast
2022-02-03,NYC,48.7,46.6,2.1000000000000014,open_meteo_historical_forecast
2022-02-04,NYC,54.8,54.8,0.0,open_meteo_historical_forecast
2022-02-05,NYC,28.8,27.4,1.4000000000000021,open_meteo_historical_forecast
2022-02-06,NYC,29.8,30.7,-0.8999999999999986,open_meteo_historical_forecast
2022-02-07,NYC,37.3,37.2,0.09999999999999432,open_meteo_historical_forecast
2022-02-08,NYC,46.5,45.2,1.2999999999999972,open_meteo_historical_forecast
2022-02-09,NYC,41.6,45.1,-3.5,open_meteo_historical_forecast
2022-02-10,NYC,51.7,54.1,-2.3999999999999986,open_meteo_historical_forecast
2022-02-11,NYC,53.5,57.0,-3.5,open_meteo_historical_forecast
2022-02-12,NYC,55.8,59.9,-4.100000000000001,open_meteo_historical_forecast
2022-02-13,NYC,41.1,44.1,-3.0,open_meteo_historical_forecast
2022-02-14,NYC,26.1,25.7,0.40000000000000213,open_meteo_historical_forecast
2022-02-15,NYC,31.8,30.8,1.0,open_meteo_historical_forecast
2022-02-16,NYC,43.4,43.4,0.0,open_meteo_historical_forecast
2022-02-17,NYC,62.2,66.1,-3.8999999999999915,open_meteo_historical_forecast
2022-02-18,NYC,60.3,61.8,-1.5,open_meteo_historical_forecast
2022-02-19,NYC,38.1,40.7,-2.6000000000000014,open_meteo_historical_forecast
2022-02-20,NYC,36.6,36.2,0.3999999999999986,open_meteo_historical_forecast
2022-02-21,NYC,50.0,54.7,-4.700000000000003,open_meteo_historical_forecast
2022-02-22,NYC,56.7,56.6,0.10000000000000142,open_meteo_historical_forecast
2022-02-23,NYC,65.9,68.8,-2.8999999999999915,open_meteo_historical_forecast
2022-02-24,NYC,36.0,36.2,-0.20000000000000284,open_meteo_historical_forecast
2022-02-25,NYC,43.4,39.6,3.799999999999997,open_meteo_historical_forecast
2022-02-26,NYC,37.3,36.1,1.1999999999999957,open_meteo_historical_forecast
2022-02-27,NYC,46.6,48.0,-1.3999999999999986,open_meteo_historical_forecast
2022-02-28,NYC,34.9,36.0,-1.1000000000000014,open_meteo_historical_forecast
2022-03-01,NYC,42.7,45.6,-2.8999999999999986,open_meteo_historical_forecast
2022-03-02,NYC,50.8,52.0,-1.2000000000000028,open_meteo_historical_forecast
2022-03-03,NYC,41.6,43.4,-1.7999999999999972,open_meteo_historical_forecast
2022-03-04,NYC,37.9,37.3,0.6000000000000014,open_meteo_historical_forecast
2022-03-05,NYC,42.6,45.2,-2.6000000000000014,open_meteo_historical_forecast
2022-03-06,NYC,67.4,66.8,0.6000000000000085,open_meteo_historical_forecast
2022-03-07,NYC,73.1,74.1,-1.0,open_meteo_historical_forecast
2022-03-08,NYC,55.9,59.1,-3.200000000000003,open_meteo_historical_forecast
2022-03-09,NYC,38.0,38.7,-0.7000000000000028,open_meteo_historical_forecast
2022-03-10,NYC,48.5,49.5,-1.0,open_meteo_historical_forecast
2022-03-11,NYC,51.4,54.6,-3.200000000000003,open_meteo_historical_forecast
2022-03-12,NYC,44.0,47.5,-3.5,open_meteo_historical_forecast
2022-03-13,NYC,37.2,34.9,2.3000000000000043,open_meteo_historical_forecast
2022-03-14,NYC,55.8,56.5,-0.7000000000000028,open_meteo_historical_forecast
2022-03-15,NYC,60.6,66.9,-6.300000000000004,open_meteo_historical_forecast
2022-03-16,NYC,61.2,64.7,-3.5,open_meteo_historical_forecast
2022-03-17,NYC,54.4,53.1,1.2999999999999972,open_meteo_historical_forecast
2022-03-18,NYC,69.7,71.7,-2.0,open_meteo_historical_forecast
2022-03-19,NYC,65.2,67.5,-2.299999999999997,open_meteo_historical_forecast
2022-03-20,NYC,58.8,59.9,-1.1000000000000014,open_meteo_historical_forecast
2022-03-21,NYC,60.3,63.0,-2.700000000000003,open_meteo_historical_forecast
2022-03-22,NYC,55.3,58.2,-2.9000000000000057,open_meteo_historical_forecast
2022-03-23,NYC,47.3,47.5,-0.20000000000000284,open_meteo_historical_forecast
2022-03-24,NYC,50.0,45.3,4.700000000000003,open_meteo_historical_forecast
2022-03-25,NYC,60.3,59.9,0.3999999999999986,open_meteo_historical_forecast
2022-03-26,NYC,50.5,52.6,-2.1000000000000014,open_meteo_historical_forecast
2022-03-27,NYC,45.8,46.1,-0.30000000000000426,open_meteo_historical_forecast
2022-03-28,NYC,32.3,32.0,0.29999999999999716,open_meteo_historical_forecast
2022-03-29,NYC,38.1,36.9,1.2000000000000028,open_meteo_historical_forecast
2022-03-30,NYC,42.9,45.8,-2.8999999999999986,open_meteo_historical_forecast
2022-03-31,NYC,66.4,68.0,-1.5999999999999943,open_meteo_historical_forecast
2022-04-01,NYC,59.6,61.9,-2.299999999999997,open_meteo_historical_forecast
2022-04-02,NYC,52.2,54.6,-2.3999999999999986,open_meteo_historical_forecast
2022-04-03,NYC,47.2,45.3,1.9000000000000057,open_meteo_historical_forecast
2022-04-04,NYC,54.2,54.9,-0.6999999999999957,open_meteo_historical_forecast
2022-04-05,NYC,54.0,55.5,-1.5,open_meteo_historical_forecast
2022-04-06,NYC,54.8,52.4,2.3999999999999986,open_meteo_historical_forecast
2022-04-07,NYC,53.0,53.0,0.0,open_meteo_historical_forecast
2022-04-08,NYC,62.0,65.4,-3.4000000000000057,open_meteo_historical_forecast
2022-04-09,NYC,56.8,55.3,1.5,open_meteo_historical_forecast
2022-04-10,NYC,49.9,49.4,0.5,open_meteo_historical_forecast
2022-04-11,NYC,55.8,60.2,-4.400000000000006,open_meteo_historical_forecast
2022-04-12,NYC,68.9,72.4,-3.5,open_meteo_historical_forecast
2022-04-13,NYC,66.2,69.2,-3.0,open_meteo_historical_forecast
2022-04-14,NYC,82.8,80.2,2.5999999999999943,open_meteo_historical_forecast
2022-04-15,NYC,66.7,69.7,-3.0,open_meteo_historical_forecast
2022-04-16,NYC,67.0,70.4,-3.4000000000000057,open_meteo_historical_forecast
2022-04-17,NYC,50.3,50.6,-0.30000000000000426,open_meteo_historical_forecast
2022-04-18,NYC,51.3,53.8,-2.5,open_meteo_historical_forecast
2022-04-19,NYC,52.0,48.9,3.1000000000000014,open_meteo_historical_forecast
2022-04-20,NYC,57.2,60.0,-2.799999999999997,open_meteo_historical_forecast
2022-04-21,NYC,55.6,59.8,-4.199999999999996,open_meteo_historical_forecast
2022-04-22,NYC,64.8,70.1,-5.299999999999997,open_meteo_historical_forecast
2022-04-23,NYC,58.6,63.8,-5.199999999999996,open_meteo_historical_forecast
2022-04-24,NYC,60.7,61.8,-1.0999999999999943,open_meteo_historical_forecast
2022-04-25,NYC,59.5,56.5,3.0,open_meteo_historical_forecast
2022-04-26,NYC,60.3,56.5,3.799999999999997,open_meteo_historical_forecast
2022-04-27,NYC,56.2,56.1,0.10000000000000142,open_meteo_historical_forecast
2022-04-28,NYC,54.3,57.4,-3.1000000000000014,open_meteo_historical_forecast
2022-04-29,NYC,59.6,63.2,-3.6000000000000014,open_meteo_historical_forecast
2022-04-30,NYC,64.0,67.8,-3.799999999999997,open_meteo_historical_forecast
2022-05-01,NYC,65.9,68.4,-2.5,open_meteo_historical_forecast
2022-05-02,NYC,57.7,55.1,2.6000000000000014,open_meteo_historical_forecast
2022-05-03,NYC,65.2,61.5,3.700000000000003,open_meteo_historical_forecast
2022-05-04,NYC,68.4,64.9,3.5,open_meteo_historical_forecast
2022-05-05,NYC,70.8,74.3,-3.5,open_meteo_historical_forecast
2022-05-06,NYC,57.3,61.9,-4.600000000000001,open_meteo_historical_forecast
2022-05-07,NYC,51.0,50.4,0.6000000000000014,open_meteo_historical_forecast
2022-05-08,NYC,55.8,58.2,-2.4000000000000057,open_meteo_historical_forecast
2022-05-09,NYC,66.1,70.2,-4.1000000000000085,open_meteo_historical_forecast
2022-05-10,NYC,68.3,72.7,-4.400000000000006,open_meteo_historical_forecast
2022-05-11,NYC,69.6,73.8,-4.200000000000003,open_meteo_historical_forecast
2022-05-12,NYC,70.6,73.3,-2.700000000000003,open_meteo_historical_forecast
2022-05-13,NYC,70.8,70.8,0.0,open_meteo_historical_forecast
2022-05-14,NYC,70.8,73.4,-2.6000000000000085,open_meteo_historical_forecast
2022-05-15,NYC,76.6,76.9,-0.30000000000001137,open_meteo_historical_forecast
2022-05-16,NYC,74.6,76.0,-1.4000000000000057,open_meteo_historical_forecast
2022-05-17,NYC,73.7,77.4,-3.700000000000003,open_meteo_historical_forecast
2022-05-18,NYC,70.4,74.0,-3.5999999999999943,open_meteo_historical_forecast
2022-05-19,NYC,71.7,66.1,5.6000000000000085,open_meteo_historical_forecast
2022-05-20,NYC,72.1,68.9,3.1999999999999886,open_meteo_historical_forecast
2022-05-21,NYC,89.0,92.2,-3.200000000000003,open_meteo_historical_forecast
2022-05-22,NYC,86.9,91.9,-5.0,open_meteo_historical_forecast
2022-05-23,NYC,72.4,74.1,-1.6999999999999886,open_meteo_historical_forecast
2022-05-24,NYC,67.4,67.5,-0.09999999999999432,open_meteo_historical_forecast
2022-05-25,NYC,67.6,71.2,-3.6000000000000085,open_meteo_historical_forecast
2022-05-26,NYC,68.0,69.7,-1.7000000000000028,open_meteo_historical_forecast
2022-05-27,NYC,74.8,79.6,-4.799999999999997,open_meteo_historical_forecast
2022-05-28,NYC,73.8,74.1,-0.29999999999999716,open_meteo_historical_forecast
2022-05-29,NYC,76.7,78.8,-2.0999999999999943,open_meteo_historical_forecast
2022-05-30,NYC,85.0,87.0,-2.0,open_meteo_historical_forecast
2022-05-31,NYC,91.8,94.8,-3.0,open_meteo_historical_forecast
2022-06-01,NYC,72.9,68.4,4.5,open_meteo_historical_forecast
2022-06-02,NYC,80.2,78.2,2.0,open_meteo_historical_forecast
2022-06-03,NYC,77.7,75.9,1.7999999999999972,open_meteo_historical_forecast
2022-06-04,NYC,80.8,81.0,-0.20000000000000284,open_meteo_historical_forecast
2022-06-05,NYC,76.5,77.9,-1.4000000000000057,open_meteo_historical_forecast
2022-06-06,NYC,79.6,81.8,-2.200000000000003,open_meteo_historical_forecast
2022-06-07,NYC,76.3,78.1,-1.7999999999999972,open_meteo_historical_forecast
2022-06-08,NYC,84.0,84.3,-0.29999999999999716,open_meteo_historical_forecast
2022-06-09,NYC,82.6,84.9,-2.3000000000000114,open_meteo_historical_forecast
2022-06-10,NYC,79.2,80.1,-0.8999999999999915,open_meteo_historical_forecast
2022-06-11,NYC,75.4,76.9,-1.5,open_meteo_historical_forecast
2022-06-12,NYC,73.0,71.8,1.2000000000000028,open_meteo_historical_forecast
2022-06-13,NYC,82.1,84.5,-2.4000000000000057,open_meteo_historical_forecast
2022-06-14,NYC,84.4,83.3,1.1000000000000085,open_meteo_historical_forecast
2022-06-15,NYC,82.0,82.0,0.0,open_meteo_historical_forecast
2022-06-16,NYC,73.8,69.3,4.5,open_meteo_historical_forecast
2022-06-17,NYC,89.5,91.2,-1.7000000000000028,open_meteo_historical_forecast
2022-06-18,NYC,71.1,76.0,-4.900000000000006,open_meteo_historical_forecast
2022-06-19,NYC,72.5,73.7,-1.2000000000000028,open_meteo_historical_forecast
2022-06-20,NYC,79.9,80.1,-0.19999999999998863,open_meteo_historical_forecast
2022-06-21,NYC,79.1,79.4,-0.30000000000001137,open_meteo_historical_forecast
2022-06-22,NYC,69.3,66.6,2.700000000000003,open_meteo_historical_forecast
2022-06-23,NYC,72.9,73.1,-0.19999999999998863,open_meteo_historical_forecast
2022-06-24,NYC,80.3,81.4,-1.1000000000000085,open_meteo_historical_forecast
2022-06-25,NYC,90.8,91.0,-0.20000000000000284,open_meteo_historical_forecast
2022-06-26,NYC,87.7,89.4,-1.7000000000000028,open_meteo_historical_forecast
2022-06-27,NYC,79.4,78.2,1.2000000000000028,open_meteo_historical_forecast
2022-06-28,NYC,81.7,79.0,2.700000000000003,open_meteo_historical_forecast
2022-06-29,NYC,84.4,85.3,-0.8999999999999915,open_meteo_historical_forecast
2022-06-30,NYC,88.4,87.5,0.9000000000000057,open_meteo_historical_forecast
2022-07-01,NYC,92.9,93.1,-0.19999999999998863,open_meteo_historical_forecast
2022-07-02,NYC,87.7,89.0,-1.2999999999999972,open_meteo_historical_forecast
2022-07-03,NYC,88.4,90.7,-2.299999999999997,open_meteo_historical_forecast
2022-07-04,NYC,87.8,85.7,2.0999999999999943,open_meteo_historical_forecast
2022-07-05,NYC,86.2,86.5,-0.29999999999999716,open_meteo_historical_forecast
2022-07-06,NYC,89.2,85.8,3.4000000000000057,open_meteo_historical_forecast
2022-07-07,NYC,81.7,82.2,-0.5,open_meteo_historical_forecast
2022-07-08,NYC,85.6,84.1,1.5,open_meteo_historical_forecast
2022-07-09,NYC,86.2,84.9,1.2999999999999972,open_meteo_historical_forecast
2022-07-10,NYC,82.0,82.8,-0.7999999999999972,open_meteo_historical_forecast
2022-07-11,NYC,84.4,83.9,0.5,open_meteo_historical_forecast
2022-07-12,NYC,92.9,91.7,1.2000000000000028,open_meteo_historical_forecast
2022-07-13,NYC,91.6,91.2,0.3999999999999915,open_meteo_historical_forecast
2022-07-14,NYC,89.8,86.4,3.3999999999999915,open_meteo_historical_forecast
2022-07-15,NYC,84.6,84.9,-0.30000000000001137,open_meteo_historical_forecast
2022-07-16,NYC,82.8,82.8,0.0,open_meteo_historical_forecast
2022-07-17,NYC,83.1,84.1,-1.0,open_meteo_historical_forecast
2022-07-18,NYC,86.0,81.8,4.200000000000003,open_meteo_historical_forecast
2022-07-19,NYC,91.5,92.1,-0.5999999999999943,open_meteo_historical_forecast
2022-07-20,NYC,93.4,94.4,-1.0,open_meteo_historical_forecast
2022-07-21,NYC,91.9,93.4,-1.5,open_meteo_historical_forecast
2022-07-22,NYC,94.4,96.1,-1.6999999999999886,open_meteo_historical_forecast
2022-07-23,NYC,95.5,97.6,-2.0999999999999943,open_meteo_historical_forecast
2022-07-24,NYC,97.0,98.6,-1.5999999999999943,open_meteo_historical_forecast
2022-07-25,NYC,88.6,89.7,-1.1000000000000085,open_meteo_historical_forecast
2022-07-26,NYC,84.8,82.7,2.0999999999999943,open_meteo_historical_forecast
2022-07-27,NYC,83.9,86.0,-2.0999999999999943,open_meteo_historical_forecast
2022-07-28,NYC,88.9,88.2,0.7000000000000028,open_meteo_historical_forecast
2022-07-29,NYC,87.9,88.5,-0.5999999999999943,open_meteo_historical_forecast
2022-07-30,NYC,90.2,88.1,2.1000000000000085,open_meteo_historical_forecast
2022-07-31,NYC,85.1,87.1,-2.0,open_meteo_historical_forecast
2022-08-01,NYC,80.3,75.7,4.599999999999994,open_meteo_historical_forecast
2022-08-02,NYC,91.7,91.9,-0.20000000000000284,open_meteo_historical_forecast
2022-08-03,NYC,90.3,91.8,-1.5,open_meteo_historical_forecast
2022-08-04,NYC,92.8,94.1,-1.2999999999999972,open_meteo_historical_forecast
2022-08-05,NYC,90.9,91.2,-0.29999999999999716,open_meteo_historical_forecast
2022-08-06,NYC,90.7,94.0,-3.299999999999997,open_meteo_historical_forecast
2022-08-07,NYC,93.8,91.1,2.700000000000003,open_meteo_historical_forecast
2022-08-08,NYC,94.1,94.5,-0.4000000000000057,open_meteo_historical_forecast
2022-08-09,NYC,98.3,96.9,1.3999999999999915,open_meteo_historical_forecast
2022-08-10,NYC,89.6,85.2,4.3999999999999915,open_meteo_historical_forecast
2022-08-11,NYC,89.9,90.0,-0.09999999999999432,open_meteo_historical_forecast
2022-08-12,NYC,84.3,84.4,-0.10000000000000853,open_meteo_historical_forecast
2022-08-13,NYC,80.9,79.3,1.6000000000000085,open_meteo_historical_forecast
2022-08-14,NYC,82.2,81.7,0.5,open_meteo_historical_forecast
2022-08-15,NYC,82.8,82.7,0.09999999999999432,open_meteo_historical_forecast
2022-08-16,NYC,82.6,83.4,-0.8000000000000114,open_meteo_historical_forecast
2022-08-17,NYC,80.5,79.5,1.0,open_meteo_historical_forecast
2022-08-18,NYC,87.4,86.9,0.5,open_meteo_historical_forecast
2022-08-19,NYC,89.3,89.4,-0.10000000000000853,open_meteo_historical_forecast
2022-08-20,NYC,89.2,89.8,-0.5999999999999943,open_meteo_historical_forecast
2022-08-21,NYC,82.7,82.4,0.29999999999999716,open_meteo_historical_forecast
2022-08-22,NYC,76.6,78.1,-1.5,open_meteo_historical_forecast
2022-08-23,NYC,84.8,86.3,-1.5,open_meteo_historical_forecast
2022-08-24,NYC,88.2,90.9,-2.700000000000003,open_meteo_historical_forecast
2022-08-25,NYC,90.1,91.4,-1.3000000000000114,open_meteo_historical_forecast
2022-08-26,NYC,85.8,85.8,0.0,open_meteo_historical_forecast
2022-08-27,NYC,85.0,87.6,-2.5999999999999943,open_meteo_historical_forecast
2022-08-28,NYC,81.8,79.7,2.0999999999999943,open_meteo_historical_forecast
2022-08-29,NYC,83.8,86.8,-3.0,open_meteo_historical_forecast
2022-08-30,NYC,86.4,88.3,-1.8999999999999915,open_meteo_historical_forecast
2022-08-31,NYC,83.8,84.0,-0.20000000000000284,open_meteo_historical_forecast
2022-09-01,NYC,85.0,86.2,-1.2000000000000028,open_meteo_historical_forecast
2022-09-02,NYC,77.6,77.9,-0.30000000000001137,open_meteo_historical_forecast
2022-09-03,NYC,80.4,81.9,-1.5,open_meteo_historical_forecast
2022-09-04,NYC,85.9,88.9,-3.0,open_meteo_historical_forecast
2022-09-05,NYC,83.1,85.5,-2.4000000000000057,open_meteo_historical_forecast
2022-09-06,NYC,72.5,74.2,-1.7000000000000028,open_meteo_historical_forecast
2022-09-07,NYC,73.0,72.6,0.4000000000000057,open_meteo_historical_forecast
2022-09-08,NYC,75.3,77.3,-2.0,open_meteo_historical_forecast
2022-09-09,NYC,79.5,79.8,-0.29999999999999716,open_meteo_historical_forecast
2022-09-10,NYC,81.5,85.8,-4.299999999999997,open_meteo_historical_forecast
2022-09-11,NYC,76.3,76.6,-0.29999999999999716,open_meteo_historical_forecast
2022-09-12,NYC,82.6,80.0,2.5999999999999943,open_meteo_historical_forecast
2022-09-13,NYC,79.1,83.2,-4.1000000000000085,open_meteo_historical_forecast
2022-09-14,NYC,79.7,81.2,-1.5,open_meteo_historical_forecast
2022-09-15,NYC,71.7,75.0,-3.299999999999997,open_meteo_historical_forecast
2022-09-16,NYC,74.8,76.9,-2.1000000000000085,open_meteo_historical_forecast
2022-09-17,NYC,73.5,75.0,-1.5,open_meteo_historical_forecast
2022-09-18,NYC,83.9,84.6,-0.6999999999999886,open_meteo_historical_forecast
2022-09-19,NYC,86.4,85.9,0.5,open_meteo_historical_forecast
2022-09-20,NYC,78.4,78.4,0.0,open_meteo_historical_forecast
2022-09-21,NYC,80.0,81.8,-1.7999999999999972,open_meteo_historical_forecast
2022-09-22,NYC,77.0,75.9,1.0999999999999943,open_meteo_historical_forecast
2022-09-23,NYC,61.8,64.1,-2.299999999999997,open_meteo_historical_forecast
2022-09-24,NYC,69.3,71.1,-1.7999999999999972,open_meteo_historical_forecast
2022-09-25,NYC,75.0,72.8,2.200000000000003,open_meteo_historical_forecast
2022-09-26,NYC,74.8,76.6,-1.7999999999999972,open_meteo_historical_forecast
2022-09-27,NYC,70.7,69.7,1.0,open_meteo_historical_forecast
2022-09-28,NYC,69.8,69.6,0.20000000000000284,open_meteo_historical_forecast
2022-09-29,NYC,66.7,66.7,0.0,open_meteo_historical_forecast
2022-09-30,NYC,62.4,62.2,0.19999999999999574,open_meteo_historical_forecast
2022-10-01,NYC,63.6,60.1,3.5,open_meteo_historical_forecast
2022-10-02,NYC,59.0,58.8,0.20000000000000284,open_meteo_historical_forecast
2022-10-03,NYC,53.5,52.0,1.5,open_meteo_historical_forecast
2022-10-04,NYC,55.2,53.9,1.3000000000000043,open_meteo_historical_forecast
2022-10-05,NYC,60.7,58.9,1.8000000000000043,open_meteo_historical_forecast
2022-10-06,NYC,72.6,76.2,-3.6000000000000085,open_meteo_historical_forecast
2022-10-07,NYC,75.0,78.5,-3.5,open_meteo_historical_forecast
2022-10-08,NYC,58.5,59.9,-1.3999999999999986,open_meteo_historical_forecast
2022-10-09,NYC,61.8,63.2,-1.4000000000000057,open_meteo_historical_forecast
2022-10-10,NYC,67.7,69.1,-1.3999999999999915,open_meteo_historical_forecast
2022-10-11,NYC,68.0,72.0,-4.0,open_meteo_historical_forecast
2022-10-12,NYC,67.1,70.7,-3.6000000000000085,open_meteo_historical_forecast
2022-10-13,NYC,70.0,71.2,-1.2000000000000028,open_meteo_historical_forecast
2022-10-14,NYC,66.4,66.2,0.20000000000000284,open_meteo_historical_forecast
2022-10-15,NYC,66.5,70.5,-4.0,open_meteo_historical_forecast
2022-10-16,NYC,64.0,66.0,-2.0,open_meteo_historical_forecast
2022-10-17,NYC,65.8,66.8,-1.0,open_meteo_historical_forecast
2022-10-18,NYC,56.7,57.3,-0.5999999999999943,open_meteo_historical_forecast
2022-10-19,NYC,53.9,54.8,-0.8999999999999986,open_meteo_historical_forecast
2022-10-20,NYC,57.7,60.0,-2.299999999999997,open_meteo_historical_forecast
2022-10-21,NYC,60.9,64.8,-3.8999999999999986,open_meteo_historical_forecast
2022-10-22,NYC,64.0,67.8,-3.799999999999997,open_meteo_historical_forecast
2022-10-23,NYC,60.4,62.0,-1.6000000000000014,open_meteo_historical_forecast
2022-10-24,NYC,61.5,60.3,1.2000000000000028,open_meteo_historical_forecast
2022-10-25,NYC,70.1,69.1,1.0,open_meteo_historical_forecast
2022-10-26,NYC,70.2,72.0,-1.7999999999999972,open_meteo_historical_forecast
2022-10-27,NYC,63.4,67.3,-3.8999999999999986,open_meteo_historical_forecast
2022-10-28,NYC,55.8,56.7,-0.9000000000000057,open_meteo_historical_forecast
2022-10-29,NYC,58.4,60.1,-1.7000000000000028,open_meteo_historical_forecast
2022-10-30,NYC,61.3,65.5,-4.200000000000003,open_meteo_historical_forecast
2022-10-31,NYC,63.2,65.3,-2.0999999999999943,open_meteo_historical_forecast
2022-11-01,NYC,67.1,68.1,-1.0,open_meteo_historical_forecast
2022-11-02,NYC,68.3,72.5,-4.200000000000003,open_meteo_historical_forecast
2022-11-03,NYC,64.3,69.1,-4.799999999999997,open_meteo_historical_forecast
2022-11-04,NYC,68.2,71.3,-3.0999999999999943,open_meteo_historical_forecast
2022-11-05,NYC,72.9,76.5,-3.5999999999999943,open_meteo_historical_forecast
2022-11-06,NYC,74.1,74.1,0.0,open_meteo_historical_forecast
2022-11-07,NYC,74.8,78.8,-4.0,open_meteo_historical_forecast
2022-11-08,NYC,56.2,58.5,-2.299999999999997,open_meteo_historical_forecast
2022-11-09,NYC,51.1,54.0,-2.8999999999999986,open_meteo_historical_forecast
2022-11-10,NYC,63.5,67.2,-3.700000000000003,open_meteo_historical_forecast
2022-11-11,NYC,65.9,67.5,-1.5999999999999943,open_meteo_historical_forecast
2022-11-12,NYC,68.4,69.5,-1.0999999999999943,open_meteo_historical_forecast
2022-11-13,NYC,56.7,60.1,-3.3999999999999986,open_meteo_historical_forecast
2022-11-14,NYC,45.6,46.2,-0.6000000000000014,open_meteo_historical_forecast
2022-11-15,NYC,45.4,44.2,1.1999999999999957,open_meteo_historical_forecast
2022-11-16,NYC,52.2,48.3,3.9000000000000057,open_meteo_historical_forecast
2022-11-17,NYC,46.8,46.1,0.6999999999999957,open_meteo_historical_forecast
2022-11-18,NYC,43.1,43.7,-0.6000000000000014,open_meteo_historical_forecast
2022-11-19,NYC,39.6,40.2,-0.6000000000000014,open_meteo_historical_forecast
2022-11-20,NYC,36.0,36.7,-0.7000000000000028,open_meteo_historical_forecast
2022-11-21,NYC,39.2,41.0,-1.7999999999999972,open_meteo_historical_forecast
2022-11-22,NYC,49.1,51.1,-2.0,open_meteo_historical_forecast
2022-11-23,NYC,53.0,55.8,-2.799999999999997,open_meteo_historical_forecast
2022-11-24,NYC,51.1,53.1,-2.0,open_meteo_historical_forecast
2022-11-25,NYC,53.4,54.3,-0.8999999999999986,open_meteo_historical_forecast
2022-11-26,NYC,54.0,56.8,-2.799999999999997,open_meteo_historical_forecast
2022-11-27,NYC,57.3,58.7,-1.4000000000000057,open_meteo_historical_forecast
2022-11-28,NYC,53.6,54.4,-0.7999999999999972,open_meteo_historical_forecast
2022-11-29,NYC,43.3,42.9,0.3999999999999986,open_meteo_historical_forecast
2022-11-30,NYC,55.4,57.1,-1.7000000000000028,open_meteo_historical_forecast
2022-12-01,NYC,42.9,43.3,-0.3999999999999986,open_meteo_historical_forecast
2022-12-02,NYC,41.0,42.9,-1.8999999999999986,open_meteo_historical_forecast
2022-12-03,NYC,56.2,56.6,-0.3999999999999986,open_meteo_historical_forecast
2022-12-04,NYC,44.2,45.6,-1.3999999999999986,open_meteo_historical_forecast
2022-12-05,NYC,43.4,46.9,-3.5,open_meteo_historical_forecast
2022-12-06,NYC,54.1,56.2,-2.1000000000000014,open_meteo_historical_forecast
2022-12-07,NYC,58.0,58.2,-0.20000000000000284,open_meteo_historical_forecast
2022-12-08,NYC,52.7,54.0,-1.2999999999999972,open_meteo_historical_forecast
2022-12-09,NYC,44.4,45.9,-1.5,open_meteo_historical_forecast
2022-12-10,NYC,40.8,39.1,1.6999999999999957,open_meteo_historical_forecast
2022-12-11,NYC,39.5,38.5,1.0,open_meteo_historical_forecast
2022-12-12,NYC,39.4,36.9,2.5,open_meteo_historical_forecast
