trade_id,city,target_date,event_ticker,market_ticker,signal_timestamp,execution_timestamp,settlement_timestamp,prediction_time,probability_age_minutes,model_probability,side,entry_price,unadjusted_entry_price,quote_source,quote_field,execution_gap_minutes,contracts,gross_cost,fees,slippage_per_contract,cash_committed,predicted_edge,lower_confidence_edge,settlement,settlement_source,execution_assumption,evidence_label,supports_profitability_claim,cash_after_settlement,gross_pnl,net_pnl
31,NYC,2025-09-30,KXHIGHNY-25SEP30,KXHIGHNY-25SEP30-B80.5,2025-09-30 07:15:00+00:00,2025-09-30 07:16:00+00:00,2025-10-07 14:00:00+00:00,2025-09-30 07:00:00+00:00,15.0,0.8761863698877925,BUY_YES,0.59,0.58,kalshi_candlestick,yes_ask_open,1.0,1,0.59,0.02,0.010000000000000009,0.61,0.26618636988779254,0.0985149298237419,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1007.6099999999999,0.41000000000000003,0.39
32,NYC,2025-10-07,KXHIGHNY-25OCT07,KXHIGHNY-25OCT07-B83.5,2025-10-07 10:00:00+00:00,2025-10-07 10:01:00+00:00,2025-10-14 14:00:00+00:00,2025-10-07 10:00:00+00:00,0.0,0.34828561410697323,BUY_YES,0.08,0.07,kalshi_candlestick,yes_ask_open,1.0,1,0.08,0.01,0.009999999999999995,0.09,0.2582856141069732,0.11281528650397032,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1006.5499999999998,-0.08,-0.09
33,NYC,2025-10-09,KXHIGHNY-25OCT09,KXHIGHNY-25OCT09-B58.5,2025-10-09 10:00:00+00:00,2025-10-09 10:01:00+00:00,2025-10-16 14:00:00+00:00,2025-10-09 10:00:00+00:00,0.0,0.732575515044788,BUY_YES,0.4,0.39,kalshi_candlestick,yes_ask_open,1.0,1,0.4,0.02,0.010000000000000009,0.42000000000000004,0.312575515044788,0.0989638885111125,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1007.5499999999998,0.6,0.58
34,NYC,2025-10-13,KXHIGHNY-25OCT13,KXHIGHNY-25OCT13-B60.5,2025-10-13 09:45:00+00:00,2025-10-13 09:46:00+00:00,2025-10-20 14:00:00+00:00,2025-10-13 09:00:00+00:00,45.0,0.37327132000414215,BUY_YES,0.18000000000000002,0.17,kalshi_candlestick,yes_ask_open,1.0,1,0.18000000000000002,0.01999999999999998,0.010000000000000009,0.2,0.17327132000414214,0.06682445251256482,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1007.5499999999998,-0.18000000000000002,-0.2
35,NYC,2025-10-13,KXHIGHNY-25OCT13,KXHIGHNY-25OCT13-B58.5,2025-10-13 12:25:00+00:00,2025-10-13 12:26:00+00:00,2025-10-20 14:00:00+00:00,2025-10-13 12:00:00+00:00,25.0,0.6119548421333438,BUY_YES,0.42,0.41,kalshi_candlestick,yes_ask_open,1.0,1,0.42,0.02,0.010000000000000009,0.44,0.17195484213334386,0.050406451927488896,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1008.5499999999998,0.5800000000000001,0.56
36,NYC,2025-10-21,KXHIGHNY-25OCT21,KXHIGHNY-25OCT21-B65.5,2025-10-21 06:25:00+00:00,2025-10-21 06:26:00+00:00,2025-10-28 14:00:00+00:00,2025-10-21 06:00:00+00:00,25.0,0.7816545008877572,BUY_YES,0.4,0.39,kalshi_candlestick,yes_ask_open,1.0,1,0.4,0.02,0.010000000000000009,0.42000000000000004,0.3616545008877572,0.1300464547934305,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1008.4999999999999,0.6,0.58
37,NYC,2025-10-25,KXHIGHNY-25OCT25,KXHIGHNY-25OCT25-B57.5,2025-10-25 07:40:00+00:00,2025-10-25 07:41:00+00:00,2025-11-01 14:00:00+00:00,2025-10-25 07:00:00+00:00,40.0,0.7522734793960769,BUY_YES,0.51,0.5,kalshi_candlestick,yes_ask_open,1.0,1,0.51,0.02,0.010000000000000009,0.53,0.22227347939607692,0.07221852059876412,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1008.4399999999998,0.49,0.47
38,NYC,2025-10-26,KXHIGHNY-25OCT26,KXHIGHNY-25OCT26-B60.5,2025-10-26 11:45:00+00:00,2025-10-26 11:46:00+00:00,2025-11-02 14:00:00+00:00,2025-10-26 11:00:00+00:00,45.0,0.3265632134826402,BUY_YES,0.09,0.08,kalshi_candlestick,yes_ask_open,1.0,1,0.09,0.01,0.009999999999999995,0.09999999999999999,0.22656321348264022,0.09933758180562301,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1008.4399999999998,-0.09,-0.09999999999999999
39,NYC,2025-10-29,KXHIGHNY-25OCT29,KXHIGHNY-25OCT29-B56.5,2025-10-29 06:30:00+00:00,2025-10-29 06:31:00+00:00,2025-11-05 14:00:00+00:00,2025-10-29 06:00:00+00:00,30.0,0.7075220479942874,BUY_YES,0.43,0.42,kalshi_candlestick,yes_ask_open,1.0,1,0.43,0.02,0.010000000000000009,0.45,0.2575220479942874,0.09914962804031287,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1009.3399999999998,0.5700000000000001,0.55
40,NYC,2025-10-30,KXHIGHNY-25OCT30,KXHIGHNY-25OCT30-B62.5,2025-10-30 05:10:00+00:00,2025-10-30 05:11:00+00:00,2025-11-06 14:00:00+00:00,2025-10-30 05:00:00+00:00,10.0,0.6674526959685431,BUY_YES,0.46,0.45,kalshi_candlestick,yes_ask_open,1.0,1,0.46,0.02,0.010000000000000009,0.48000000000000004,0.18745269596854305,0.05879403079890606,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1010.3399999999998,0.54,0.52
