fetched_at,ticker,outcome_side,quote_type,price_dollars,size_contracts,level,cumulative_size,source_book_side,event_ticker,close_time,market_status,eligible
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T90,YES,ask,0.59,101.0,19,19591.01,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T90,YES,ask,0.64,2.0,20,19593.01,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,YES,bid,0.99,4491.57,1,4491.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,YES,bid,0.98,252.0,2,4743.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,YES,bid,0.97,21.0,3,4764.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,YES,bid,0.96,151.0,4,4915.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,YES,bid,0.95,3.0,5,4918.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,YES,bid,0.93,14.0,6,4932.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,YES,bid,0.9,3.0,7,4935.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,YES,bid,0.76,25.0,8,4960.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,YES,bid,0.75,12.0,9,4972.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,YES,bid,0.54,10.0,10,4982.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,YES,bid,0.46,1.0,11,4983.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,YES,bid,0.4,15.0,12,4998.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,YES,bid,0.36,1.0,13,4999.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,YES,bid,0.34,13.0,14,5012.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,YES,bid,0.26,64.0,15,5076.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,YES,bid,0.25,61.02,16,5137.59,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,YES,bid,0.2,7.0,17,5144.59,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,YES,bid,0.19,4.0,18,5148.59,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,YES,bid,0.17,8.0,19,5156.59,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,YES,bid,0.16,8.0,20,5164.59,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,NO,ask,0.01,4491.57,1,4491.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,NO,ask,0.02,252.0,2,4743.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,NO,ask,0.03,21.0,3,4764.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,NO,ask,0.04,151.0,4,4915.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,NO,ask,0.05,3.0,5,4918.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,NO,ask,0.07,14.0,6,4932.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,NO,ask,0.1,3.0,7,4935.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,NO,ask,0.24,25.0,8,4960.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,NO,ask,0.25,12.0,9,4972.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,NO,ask,0.46,10.0,10,4982.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,NO,ask,0.54,1.0,11,4983.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,NO,ask,0.6,15.0,12,4998.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,NO,ask,0.64,1.0,13,4999.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,NO,ask,0.66,13.0,14,5012.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,NO,ask,0.74,64.0,15,5076.57,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,NO,ask,0.75,61.02,16,5137.59,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,NO,ask,0.8,7.0,17,5144.59,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,NO,ask,0.81,4.0,18,5148.59,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,NO,ask,0.83,8.0,19,5156.59,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-T83,NO,ask,0.84,8.0,20,5164.59,yes_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,NO,bid,0.99,12647.53,1,12647.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,NO,bid,0.98,2703.0,2,15350.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,NO,bid,0.97,584.0,3,15934.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,NO,bid,0.96,364.0,4,16298.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,NO,bid,0.95,121.0,5,16419.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,NO,bid,0.94,264.0,6,16683.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,NO,bid,0.93,19.0,7,16702.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,NO,bid,0.92,15.0,8,16717.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,NO,bid,0.91,3.0,9,16720.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,NO,bid,0.89,3.0,10,16723.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,NO,bid,0.85,38.0,11,16761.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,NO,bid,0.75,31.0,12,16792.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,NO,bid,0.74,25.0,13,16817.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,NO,bid,0.7,1.0,14,16818.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,NO,bid,0.66,30.0,15,16848.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,NO,bid,0.65,1.0,16,16849.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,NO,bid,0.63,746.0,17,17595.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,NO,bid,0.51,1.0,18,17596.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,NO,bid,0.5,50.0,19,17646.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,NO,bid,0.46,1.0,20,17647.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,YES,ask,0.01,12647.53,1,12647.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,YES,ask,0.02,2703.0,2,15350.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,YES,ask,0.03,584.0,3,15934.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,YES,ask,0.04,364.0,4,16298.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,YES,ask,0.05,121.0,5,16419.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,YES,ask,0.06,264.0,6,16683.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,YES,ask,0.07,19.0,7,16702.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,YES,ask,0.08,15.0,8,16717.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,YES,ask,0.09,3.0,9,16720.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,YES,ask,0.11,3.0,10,16723.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,YES,ask,0.15,38.0,11,16761.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,YES,ask,0.25,31.0,12,16792.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,YES,ask,0.26,25.0,13,16817.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,YES,ask,0.3,1.0,14,16818.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,YES,ask,0.34,30.0,15,16848.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,YES,ask,0.35,1.0,16,16849.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,YES,ask,0.37,746.0,17,17595.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,YES,ask,0.49,1.0,18,17596.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,YES,ask,0.5,50.0,19,17646.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B89.5,YES,ask,0.54,1.0,20,17647.53,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,NO,bid,0.99,14305.14,1,14305.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,NO,bid,0.98,2653.0,2,16958.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,NO,bid,0.97,2718.0,3,19676.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,NO,bid,0.96,340.0,4,20016.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,NO,bid,0.95,121.0,5,20137.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,NO,bid,0.94,822.0,6,20959.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,NO,bid,0.93,20.0,7,20979.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,NO,bid,0.92,4.0,8,20983.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,NO,bid,0.91,3.0,9,20986.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,NO,bid,0.9,10.0,10,20996.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,NO,bid,0.89,3.0,11,20999.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,NO,bid,0.85,52.0,12,21051.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,NO,bid,0.75,24.0,13,21075.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,NO,bid,0.74,25.0,14,21100.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,NO,bid,0.7,1.0,15,21101.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,NO,bid,0.66,30.0,16,21131.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,NO,bid,0.51,50.0,17,21181.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,NO,bid,0.5,50.0,18,21231.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,NO,bid,0.46,1.0,19,21232.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,NO,bid,0.45,6.0,20,21238.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,YES,ask,0.01,14305.14,1,14305.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,YES,ask,0.02,2653.0,2,16958.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,YES,ask,0.03,2718.0,3,19676.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,YES,ask,0.04,340.0,4,20016.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,YES,ask,0.05,121.0,5,20137.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,YES,ask,0.06,822.0,6,20959.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,YES,ask,0.07,20.0,7,20979.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,YES,ask,0.08,4.0,8,20983.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,YES,ask,0.09,3.0,9,20986.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,YES,ask,0.1,10.0,10,20996.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,YES,ask,0.11,3.0,11,20999.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,YES,ask,0.15,52.0,12,21051.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,YES,ask,0.25,24.0,13,21075.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,YES,ask,0.26,25.0,14,21100.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,YES,ask,0.3,1.0,15,21101.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,YES,ask,0.34,30.0,16,21131.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,YES,ask,0.49,50.0,17,21181.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,YES,ask,0.5,50.0,18,21231.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,YES,ask,0.54,1.0,19,21232.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B87.5,YES,ask,0.55,6.0,20,21238.14,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B85.5,NO,bid,0.99,6150.88,1,6150.88,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B85.5,NO,bid,0.98,403.0,2,6553.88,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B85.5,NO,bid,0.97,268.0,3,6821.88,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B85.5,NO,bid,0.96,40.27,4,6862.150000000001,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B85.5,NO,bid,0.95,35.0,5,6897.150000000001,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B85.5,NO,bid,0.94,21.0,6,6918.150000000001,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B85.5,NO,bid,0.93,32.0,7,6950.150000000001,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B85.5,NO,bid,0.92,5.0,8,6955.150000000001,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B85.5,NO,bid,0.91,3.0,9,6958.150000000001,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B85.5,NO,bid,0.9,10.0,10,6968.150000000001,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B85.5,NO,bid,0.88,60.0,11,7028.150000000001,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B85.5,NO,bid,0.87,100.0,12,7128.150000000001,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B85.5,NO,bid,0.85,43.0,13,7171.150000000001,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B85.5,NO,bid,0.82,3.0,14,7174.150000000001,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
2026-09-02T04:01:07.020071+00:00,KXHIGHNY-26SEP01-B85.5,NO,bid,0.75,33.0,15,7207.150000000001,no_dollars,KXHIGHNY-26SEP01,2026-09-02T05:00:00Z,active,True
