fetched_at,evaluated_at,ticker,staleness_seconds,max_staleness_seconds,best_yes_bid,best_yes_bid_size,best_yes_ask,best_yes_ask_size,yes_spread,yes_midpoint,best_no_bid,best_no_bid_size,best_no_ask,best_no_ask_size,no_spread,no_midpoint,yes_bid_depth,yes_ask_depth,no_bid_depth,no_ask_depth,max_spread_dollars,orderbook_status,orderbook_reason,event_ticker,close_time,market_status,eligible
2026-08-25T07:50:17.501104+00:00,2026-08-25T07:50:17.501104+00:00,KXHIGHNY-26AUG25-T86,0.0,,,,0.01,948.0,,,0.99,948.0,,,,,0.0,4689.0,4689.0,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T07:50:17.501104+00:00,2026-08-25T07:50:17.501104+00:00,KXHIGHNY-26AUG25-T79,0.0,,0.53,82.74,0.55,71.0,0.020000000000000018,0.54,0.45,71.0,0.47,82.74,0.019999999999999962,0.45999999999999996,1276.19,1953.27,1953.27,1276.19,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T07:50:17.501104+00:00,2026-08-25T07:50:17.501104+00:00,KXHIGHNY-26AUG25-B85.5,0.0,,,,0.01,161.99,,,0.99,161.99,,,,,0.0,2763.99,2763.99,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T07:50:17.501104+00:00,2026-08-25T07:50:17.501104+00:00,KXHIGHNY-26AUG25-B83.5,0.0,,0.01,509.59,0.02,183.0,0.01,0.015,0.98,183.0,0.99,509.59,0.010000000000000009,0.985,509.59,1254.97,1254.97,509.59,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T07:50:17.501104+00:00,2026-08-25T07:50:17.501104+00:00,KXHIGHNY-26AUG25-B81.5,0.0,,0.07,44.0,0.08,22.0,0.009999999999999995,0.07500000000000001,0.92,22.0,0.93,44.0,0.010000000000000009,0.925,2244.0,1753.6100000000001,1753.6100000000001,2244.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T07:50:17.501104+00:00,2026-08-25T07:50:17.501104+00:00,KXHIGHNY-26AUG25-B79.5,0.0,,0.4,20.0,0.41,52.0,0.009999999999999953,0.405,0.59,52.0,0.6,20.0,0.010000000000000009,0.595,1845.5700000000002,2193.8399999999997,2193.8399999999997,1845.5700000000002,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T08:51:16.793550+00:00,2026-08-25T08:51:16.793550+00:00,KXHIGHNY-26AUG25-T86,0.0,,,,0.01,1499.18,,,0.99,1499.18,,,,,0.0,5090.18,5090.18,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T08:51:16.793550+00:00,2026-08-25T08:51:16.793550+00:00,KXHIGHNY-26AUG25-T79,0.0,,0.51,2.0,0.53,52.25,0.020000000000000018,0.52,0.47,52.25,0.49,2.0,0.020000000000000018,0.48,1133.24,2014.83,2014.83,1133.24,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T08:51:16.793550+00:00,2026-08-25T08:51:16.793550+00:00,KXHIGHNY-26AUG25-B85.5,0.0,,,,0.01,713.17,,,0.99,713.17,,,,,0.0,3165.17,3165.17,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T08:51:16.793550+00:00,2026-08-25T08:51:16.793550+00:00,KXHIGHNY-26AUG25-B83.5,0.0,,0.01,508.59,0.02,183.0,0.01,0.015,0.98,183.0,0.99,508.59,0.010000000000000009,0.985,508.59,1400.97,1400.97,508.59,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T08:51:16.793550+00:00,2026-08-25T08:51:16.793550+00:00,KXHIGHNY-26AUG25-B81.5,0.0,,0.09,21.0,0.1,5.0,0.010000000000000009,0.095,0.9,5.0,0.91,21.0,0.010000000000000009,0.905,1814.68,1740.88,1740.88,1814.68,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T08:51:16.793550+00:00,2026-08-25T08:51:16.793550+00:00,KXHIGHNY-26AUG25-B79.5,0.0,,0.36,44.0,0.39,8.0,0.030000000000000027,0.375,0.61,8.0,0.64,44.0,0.030000000000000027,0.625,1602.92,2087.43,2087.43,1602.92,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T09:41:50.920631+00:00,2026-08-25T09:41:50.920631+00:00,KXHIGHNY-26AUG25-T86,0.0,,,,0.01,8351.18,,,0.99,8351.18,,,,,0.0,12145.18,12145.18,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T09:41:50.920631+00:00,2026-08-25T09:41:50.920631+00:00,KXHIGHNY-26AUG25-T79,0.0,,0.51,69.0,0.54,102.91,0.030000000000000027,0.525,0.46,102.91,0.49,69.0,0.02999999999999997,0.475,1178.12,2227.1499999999996,2227.1499999999996,1178.12,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T09:41:50.920631+00:00,2026-08-25T09:41:50.920631+00:00,KXHIGHNY-26AUG25-B85.5,0.0,,,,0.01,7563.17,,,0.99,7563.17,,,,,0.0,10218.17,10218.17,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T09:41:50.920631+00:00,2026-08-25T09:41:50.920631+00:00,KXHIGHNY-26AUG25-B83.5,0.0,,0.01,508.59,0.02,185.0,0.01,0.015,0.98,185.0,0.99,508.59,0.010000000000000009,0.985,508.59,2436.9700000000003,2436.9700000000003,508.59,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T09:41:50.920631+00:00,2026-08-25T09:41:50.920631+00:00,KXHIGHNY-26AUG25-B81.5,0.0,,0.07,135.0,0.1,46.0,0.03,0.085,0.9,46.0,0.93,135.0,0.030000000000000027,0.915,1877.1,1887.88,1887.88,1877.1,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T09:41:50.920631+00:00,2026-08-25T09:41:50.920631+00:00,KXHIGHNY-26AUG25-B79.5,0.0,,0.39,3.0,0.4,113.61,0.010000000000000009,0.395,0.6,113.61,0.61,3.0,0.010000000000000009,0.605,1873.47,1225.59,1225.59,1873.47,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T10:39:19.787171+00:00,2026-08-25T10:39:19.787171+00:00,KXHIGHNY-26AUG25-T86,0.0,,,,0.01,8351.18,,,0.99,8351.18,,,,,0.0,12201.18,12201.18,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T10:39:19.787171+00:00,2026-08-25T10:39:19.787171+00:00,KXHIGHNY-26AUG25-T79,0.0,,0.56,4.0,0.57,79.0,0.009999999999999898,0.565,0.43,79.0,0.44,4.0,0.010000000000000009,0.435,1589.3400000000001,2222.54,2222.54,1589.3400000000001,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T10:39:19.787171+00:00,2026-08-25T10:39:19.787171+00:00,KXHIGHNY-26AUG25-B85.5,0.0,,,,0.01,7565.17,,,0.99,7565.17,,,,,0.0,10160.17,10160.17,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T10:39:19.787171+00:00,2026-08-25T10:39:19.787171+00:00,KXHIGHNY-26AUG25-B83.5,0.0,,,,0.01,4576.41,,,0.99,4576.41,,,,,0.0,13101.380000000001,13101.380000000001,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T10:39:19.787171+00:00,2026-08-25T10:39:19.787171+00:00,KXHIGHNY-26AUG25-B81.5,0.0,,0.07,71.61,0.09,1.0,0.01999999999999999,0.08,0.91,1.0,0.93,71.61,0.020000000000000018,0.92,1853.56,1810.21,1810.21,1853.56,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T10:39:19.787171+00:00,2026-08-25T10:39:19.787171+00:00,KXHIGHNY-26AUG25-B79.5,0.0,,0.37,4.0,0.39,56.73,0.020000000000000018,0.38,0.61,56.73,0.63,4.0,0.020000000000000018,0.62,989.9100000000001,829.0999999999999,829.0999999999999,989.9100000000001,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T11:34:28.142666+00:00,2026-08-25T11:34:28.142666+00:00,KXHIGHNY-26AUG25-T86,0.0,,,,0.01,9927.19,,,0.99,9927.19,,,,,0.0,13777.19,13777.19,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T11:34:28.142666+00:00,2026-08-25T11:34:28.142666+00:00,KXHIGHNY-26AUG25-T79,0.0,,0.55,64.67,0.56,1.0,0.010000000000000009,0.555,0.44,1.0,0.45,64.67,0.010000000000000009,0.445,1462.23,1340.45,1340.45,1462.23,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T11:34:28.142666+00:00,2026-08-25T11:34:28.142666+00:00,KXHIGHNY-26AUG25-B85.5,0.0,,,,0.01,9141.18,,,0.99,9141.18,,,,,0.0,11736.18,11736.18,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T11:34:28.142666+00:00,2026-08-25T11:34:28.142666+00:00,KXHIGHNY-26AUG25-B83.5,0.0,,,,0.01,7237.01,,,0.99,7237.01,,,,,0.0,15517.98,15517.98,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T11:34:28.142666+00:00,2026-08-25T11:34:28.142666+00:00,KXHIGHNY-26AUG25-B81.5,0.0,,0.08,20.0,0.09,94.0,0.009999999999999995,0.08499999999999999,0.91,94.0,0.92,20.0,0.010000000000000009,0.915,1881.63,1947.21,1947.21,1881.63,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T11:34:28.142666+00:00,2026-08-25T11:34:28.142666+00:00,KXHIGHNY-26AUG25-B79.5,0.0,,0.36,96.71,0.39,13.94,0.030000000000000027,0.375,0.61,13.94,0.64,96.71,0.030000000000000027,0.625,834.4399999999999,1833.58,1833.58,834.4399999999999,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T12:58:59.848541+00:00,2026-08-25T12:58:59.848541+00:00,KXHIGHNY-26AUG25-T86,0.0,,,,0.01,13685.53,,,0.99,13685.53,,,,,0.0,17214.53,17214.53,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T12:58:59.848541+00:00,2026-08-25T12:58:59.848541+00:00,KXHIGHNY-26AUG25-T79,0.0,,0.64,39.88,0.66,71.53,0.020000000000000018,0.65,0.34,71.53,0.36,39.88,0.019999999999999962,0.35,1389.53,2745.0499999999997,2745.0499999999997,1389.53,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T12:58:59.848541+00:00,2026-08-25T12:58:59.848541+00:00,KXHIGHNY-26AUG25-B85.5,0.0,,,,0.01,12901.52,,,0.99,12901.52,,,,,0.0,15782.52,15782.52,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T12:58:59.848541+00:00,2026-08-25T12:58:59.848541+00:00,KXHIGHNY-26AUG25-B83.5,0.0,,,,0.01,11605.84,,,0.99,11605.84,,,,,0.0,20854.81,20854.81,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T12:58:59.848541+00:00,2026-08-25T12:58:59.848541+00:00,KXHIGHNY-26AUG25-B81.5,0.0,,0.02,392.0,0.03,622.11,0.009999999999999998,0.025,0.97,622.11,0.98,392.0,0.010000000000000009,0.975,1248.0,5775.96,5775.96,1248.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T12:58:59.848541+00:00,2026-08-25T12:58:59.848541+00:00,KXHIGHNY-26AUG25-B79.5,0.0,,0.32,57.0,0.34,13.0,0.020000000000000018,0.33,0.66,13.0,0.68,57.0,0.020000000000000018,0.67,1827.75,1246.25,1246.25,1827.75,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T13:55:19.250618+00:00,2026-08-25T13:55:19.250618+00:00,KXHIGHNY-26AUG25-T86,0.0,,,,0.01,13921.91,,,0.99,13921.91,,,,,0.0,17636.42,17636.42,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T13:55:19.250618+00:00,2026-08-25T13:55:19.250618+00:00,KXHIGHNY-26AUG25-T79,0.0,,0.57,40.0,0.59,41.0,0.020000000000000018,0.58,0.41,41.0,0.43,40.0,0.020000000000000018,0.42,1442.23,2102.02,2102.02,1442.23,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T13:55:19.250618+00:00,2026-08-25T13:55:19.250618+00:00,KXHIGHNY-26AUG25-B85.5,0.0,,,,0.01,13137.9,,,0.99,13137.9,,,,,0.0,16217.9,16217.9,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T13:55:19.250618+00:00,2026-08-25T13:55:19.250618+00:00,KXHIGHNY-26AUG25-B83.5,0.0,,,,0.01,11729.68,,,0.99,11729.68,,,,,0.0,21396.68,21396.68,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T13:55:19.250618+00:00,2026-08-25T13:55:19.250618+00:00,KXHIGHNY-26AUG25-B81.5,0.0,,0.02,54.49,0.03,87.0,0.009999999999999998,0.025,0.97,87.0,0.98,54.49,0.010000000000000009,0.975,984.49,3805.31,3805.31,984.49,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T13:55:19.250618+00:00,2026-08-25T13:55:19.250618+00:00,KXHIGHNY-26AUG25-B79.5,0.0,,0.37,3.0,0.39,44.0,0.020000000000000018,0.38,0.61,44.0,0.63,3.0,0.020000000000000018,0.62,1097.73,2363.09,2363.09,1097.73,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T14:53:13.209815+00:00,2026-08-25T14:53:13.209815+00:00,KXHIGHNY-26AUG26-T87,0.0,,,,0.01,175.0,,,0.99,175.0,,,,,0.0,2090.0,2090.0,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-25T14:53:13.209815+00:00,2026-08-25T14:53:13.209815+00:00,KXHIGHNY-26AUG26-T80,0.0,,0.16,2.61,0.17,268.78,0.010000000000000009,0.165,0.83,268.78,0.84,2.61,0.010000000000000009,0.835,1976.6100000000001,1713.73,1713.73,1976.6100000000001,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-25T14:53:13.209815+00:00,2026-08-25T14:53:13.209815+00:00,KXHIGHNY-26AUG26-B86.5,0.0,,,,0.02,43.0,,,0.98,43.0,,,,,0.0,1529.0,1529.0,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-25T14:53:13.209815+00:00,2026-08-25T14:53:13.209815+00:00,KXHIGHNY-26AUG26-B84.5,0.0,,0.07,240.0,0.08,102.0,0.009999999999999995,0.07500000000000001,0.92,102.0,0.93,240.0,0.010000000000000009,0.925,1162.0,1428.0,1428.0,1162.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-25T14:53:13.209815+00:00,2026-08-25T14:53:13.209815+00:00,KXHIGHNY-26AUG26-B82.5,0.0,,0.32,261.0,0.33,35.82,0.010000000000000009,0.325,0.67,35.82,0.68,261.0,0.010000000000000009,0.675,1565.0,2687.8199999999997,2687.8199999999997,1565.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-25T14:53:13.209815+00:00,2026-08-25T14:53:13.209815+00:00,KXHIGHNY-26AUG26-B80.5,0.0,,0.41,78.51,0.42,306.56,0.010000000000000009,0.415,0.58,306.56,0.59,78.51,0.010000000000000009,0.585,1486.51,1785.56,1785.56,1486.51,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-25T14:53:13.209815+00:00,2026-08-25T14:53:13.209815+00:00,KXHIGHNY-26AUG25-T86,0.0,,,,0.01,14089.91,,,0.99,14089.91,,,,,0.0,17480.42,17480.42,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T14:53:13.209815+00:00,2026-08-25T14:53:13.209815+00:00,KXHIGHNY-26AUG25-T79,0.0,,0.67,54.77,0.68,39.3,0.010000000000000009,0.675,0.32,39.3,0.33,54.77,0.010000000000000009,0.325,1935.48,1553.0300000000002,1553.0300000000002,1935.48,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T14:53:13.209815+00:00,2026-08-25T14:53:13.209815+00:00,KXHIGHNY-26AUG25-B85.5,0.0,,,,0.01,13303.9,,,0.99,13303.9,,,,,0.0,16206.69,16206.69,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T14:53:13.209815+00:00,2026-08-25T14:53:13.209815+00:00,KXHIGHNY-26AUG25-B83.5,0.0,,,,0.01,11708.65,,,0.99,11708.65,,,,,0.0,20920.4,20920.4,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T14:53:13.209815+00:00,2026-08-25T14:53:13.209815+00:00,KXHIGHNY-26AUG25-B81.5,0.0,,0.01,656.0,0.02,26.0,0.01,0.015,0.98,26.0,0.99,656.0,0.010000000000000009,0.985,656.0,4328.76,4328.76,656.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T14:53:13.209815+00:00,2026-08-25T14:53:13.209815+00:00,KXHIGHNY-26AUG25-B79.5,0.0,,0.32,57.0,0.33,46.0,0.010000000000000009,0.325,0.67,46.0,0.68,57.0,0.010000000000000009,0.675,2090.25,2084.84,2084.84,2090.25,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T15:50:23.988186+00:00,2026-08-25T15:50:23.988186+00:00,KXHIGHNY-26AUG26-T87,0.0,,,,0.01,475.0,,,0.99,475.0,,,,,0.0,2276.24,2276.24,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-25T15:50:23.988186+00:00,2026-08-25T15:50:23.988186+00:00,KXHIGHNY-26AUG26-T80,0.0,,0.16,0.61,0.17,183.78,0.010000000000000009,0.165,0.83,183.78,0.84,0.61,0.010000000000000009,0.835,1977.6100000000001,1440.97,1440.97,1977.6100000000001,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-25T15:50:23.988186+00:00,2026-08-25T15:50:23.988186+00:00,KXHIGHNY-26AUG26-B86.5,0.0,,,,0.02,118.0,,,0.98,118.0,,,,,0.0,1466.0,1466.0,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-25T15:50:23.988186+00:00,2026-08-25T15:50:23.988186+00:00,KXHIGHNY-26AUG26-B84.5,0.0,,0.07,128.24,0.08,151.0,0.009999999999999995,0.07500000000000001,0.92,151.0,0.93,128.24,0.010000000000000009,0.925,971.24,736.0,736.0,971.24,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-25T15:50:23.988186+00:00,2026-08-25T15:50:23.988186+00:00,KXHIGHNY-26AUG26-B82.5,0.0,,0.32,166.0,0.33,4.82,0.010000000000000009,0.325,0.67,4.82,0.68,166.0,0.010000000000000009,0.675,3218.24,2687.8199999999997,2687.8199999999997,3218.24,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-25T15:50:23.988186+00:00,2026-08-25T15:50:23.988186+00:00,KXHIGHNY-26AUG26-B80.5,0.0,,0.41,76.51,0.42,156.8,0.010000000000000009,0.415,0.58,156.8,0.59,76.51,0.010000000000000009,0.585,1512.51,1878.8,1878.8,1512.51,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-25T15:50:23.988186+00:00,2026-08-25T15:50:23.988186+00:00,KXHIGHNY-26AUG25-T86,0.0,,,,0.01,14410.86,,,0.99,14410.86,,,,,0.0,17669.37,17669.37,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T15:50:23.988186+00:00,2026-08-25T15:50:23.988186+00:00,KXHIGHNY-26AUG25-T79,0.0,,0.71,342.74,0.72,35.1,0.010000000000000009,0.715,0.28,35.1,0.29,342.74,0.009999999999999953,0.28500000000000003,1204.0,2019.4299999999998,2019.4299999999998,1204.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T15:50:23.988186+00:00,2026-08-25T15:50:23.988186+00:00,KXHIGHNY-26AUG25-B85.5,0.0,,,,0.01,13622.85,,,0.99,13622.85,,,,,0.0,16258.640000000001,16258.640000000001,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T15:50:23.988186+00:00,2026-08-25T15:50:23.988186+00:00,KXHIGHNY-26AUG25-B83.5,0.0,,,,0.01,11770.6,,,0.99,11770.6,,,,,0.0,21082.35,21082.35,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T15:50:23.988186+00:00,2026-08-25T15:50:23.988186+00:00,KXHIGHNY-26AUG25-B81.5,0.0,,0.01,171.82,0.02,2161.74,0.01,0.015,0.98,2161.74,0.99,171.82,0.010000000000000009,0.985,171.82,9621.660000000002,9621.660000000002,171.82,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T15:50:23.988186+00:00,2026-08-25T15:50:23.988186+00:00,KXHIGHNY-26AUG25-B79.5,0.0,,0.27,29.0,0.29,602.84,0.019999999999999962,0.28,0.71,602.84,0.73,29.0,0.020000000000000018,0.72,1206.54,1501.2800000000002,1501.2800000000002,1206.54,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T16:44:46.670897+00:00,2026-08-25T16:44:46.670897+00:00,KXHIGHNY-26AUG26-T87,0.0,,,,0.01,650.0,,,0.99,650.0,,,,,0.0,2836.4700000000003,2836.4700000000003,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-25T16:44:46.670897+00:00,2026-08-25T16:44:46.670897+00:00,KXHIGHNY-26AUG26-T80,0.0,,0.14,58.0,0.15,50.71,0.009999999999999981,0.14500000000000002,0.85,50.71,0.86,58.0,0.010000000000000009,0.855,3273.0,1382.6000000000001,1382.6000000000001,3273.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-25T16:44:46.670897+00:00,2026-08-25T16:44:46.670897+00:00,KXHIGHNY-26AUG26-B86.5,0.0,,,,0.02,118.0,,,0.98,118.0,,,,,0.0,1389.18,1389.18,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-25T16:44:46.670897+00:00,2026-08-25T16:44:46.670897+00:00,KXHIGHNY-26AUG26-B84.5,0.0,,0.07,25.86,0.08,51.0,0.009999999999999995,0.07500000000000001,0.92,51.0,0.93,25.86,0.010000000000000009,0.925,1282.35,614.34,614.34,1282.35,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-25T16:44:46.670897+00:00,2026-08-25T16:44:46.670897+00:00,KXHIGHNY-26AUG26-B82.5,0.0,,0.32,155.82,0.33,56.82,0.010000000000000009,0.325,0.67,56.82,0.68,155.82,0.010000000000000009,0.675,1869.4199999999998,2939.8199999999997,2939.8199999999997,1869.4199999999998,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-25T16:44:46.670897+00:00,2026-08-25T16:44:46.670897+00:00,KXHIGHNY-26AUG26-B80.5,0.0,,0.43,5.0,0.44,29.0,0.010000000000000009,0.435,0.56,29.0,0.57,5.0,0.009999999999999898,0.565,1965.0,1585.24,1585.24,1965.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-25T16:44:46.670897+00:00,2026-08-25T16:44:46.670897+00:00,KXHIGHNY-26AUG25-T86,0.0,,,,0.01,22593.45,,,0.99,22593.45,,,,,0.0,26339.96,26339.96,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T16:44:46.670897+00:00,2026-08-25T16:44:46.670897+00:00,KXHIGHNY-26AUG25-T79,0.0,,0.75,2.0,0.77,135.0,0.020000000000000018,0.76,0.23,135.0,0.25,2.0,0.01999999999999999,0.24,1413.72,2292.9900000000002,2292.9900000000002,1413.72,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T16:44:46.670897+00:00,2026-08-25T16:44:46.670897+00:00,KXHIGHNY-26AUG25-B85.5,0.0,,,,0.01,21606.44,,,0.99,21606.44,,,,,0.0,24431.23,24431.23,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T16:44:46.670897+00:00,2026-08-25T16:44:46.670897+00:00,KXHIGHNY-26AUG25-B83.5,0.0,,,,0.01,12239.67,,,0.99,12239.67,,,,,0.0,21710.42,21710.42,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T16:44:46.670897+00:00,2026-08-25T16:44:46.670897+00:00,KXHIGHNY-26AUG25-B81.5,0.0,,,,0.01,210.15,,,0.99,210.15,,,,,0.0,9108.789999999999,9108.789999999999,0.0,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T16:44:46.670897+00:00,2026-08-25T16:44:46.670897+00:00,KXHIGHNY-26AUG25-B79.5,0.0,,0.26,62.0,0.27,1.0,0.010000000000000009,0.265,0.73,1.0,0.74,62.0,0.010000000000000009,0.735,1971.7099999999998,1350.06,1350.06,1971.7099999999998,,OK,,KXHIGHNY-26AUG25,2026-08-26T05:00:00Z,active,True
2026-08-25T17:36:59.442862+00:00,2026-08-25T17:36:59.442862+00:00,KXHIGHNY-26AUG26-T87,0.0,,,,0.01,482.0,,,0.99,482.0,,,,,0.0,2814.34,2814.34,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-25T17:36:59.442862+00:00,2026-08-25T17:36:59.442862+00:00,KXHIGHNY-26AUG26-T80,0.0,,0.14,22.0,0.17,71.42,0.03,0.15500000000000003,0.83,71.42,0.86,22.0,0.030000000000000027,0.845,3403.0,1242.46,1242.46,3403.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-25T17:36:59.442862+00:00,2026-08-25T17:36:59.442862+00:00,KXHIGHNY-26AUG26-B86.5,0.0,,,,0.02,100.0,,,0.98,100.0,,,,,0.0,1412.4799999999998,1412.4799999999998,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
