run_id,feature_set,feature_count,distribution,hyperparams_name,sigma_factor,split,nll,bucket_log_loss,bucket_brier,mean_sigma,median_sigma,nll_rank,brier_rank,log_loss_rank,rank_sum
plus_day_cos_forecast_high__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.0,validation,1.8928199562817531,1.1294858347662957,0.12224648610050141,2.2279284446574237,2.2567759999714134,103.0,191.0,165.0,459.0
plus_day_cos_forecast_high__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.0,test,1.7963057020613138,1.0953803508379092,0.11662005135553861,2.3227579456620826,2.317753537071098,103.0,191.0,165.0,459.0
plus_day_cos_forecast_high__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.03,validation,1.8843015566458043,1.1233504709423414,0.12169785017175831,2.294766297997146,2.324479279970556,59.0,131.0,94.0,284.0
plus_day_cos_forecast_high__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.03,test,1.795196928413059,1.0922034035570398,0.11629244238682332,2.3924406840319454,2.387286143183231,59.0,131.0,94.0,284.0
plus_day_cos_forecast_high__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.05,validation,1.8800811972563265,1.1201425612910356,0.12139204422971035,2.3393248668902946,2.369614799969984,48.0,99.0,64.0,211.0
plus_day_cos_forecast_high__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.05,test,1.7955744045842974,1.0908490834972,0.11613235511375637,2.438895842945187,2.433641213924653,48.0,99.0,64.0,211.0
plus_day_cos_forecast_high__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.08,validation,1.8756905011189773,1.11651947385579,0.12101833058464942,2.4061627202300175,2.4373180799691267,31.0,57.0,44.0,132.0
plus_day_cos_forecast_high__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.08,test,1.7976168056743163,1.0898446309242313,0.11597439950164323,2.50857858131505,2.503173820036786,31.0,57.0,44.0,132.0
plus_day_cos_forecast_high__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.1,validation,1.873928947032736,1.114826489168444,0.12082307239384918,2.450721289123166,2.4824535999685553,20.0,47.0,29.0,96.0
plus_day_cos_forecast_high__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.1,test,1.7998603952650472,1.0897980154219689,0.11592092841612714,2.5550337402282914,2.549528890778208,20.0,47.0,29.0,96.0
plus_day_cos_forecast_high__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.12,validation,1.8730083973034541,1.1136607043751792,0.12066876954807446,2.4952798580163145,2.527589119967983,17.0,29.0,18.0,64.0
plus_day_cos_forecast_high__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.12,test,1.802736524047589,1.0902051852716745,0.11590666075420146,2.601488899141533,2.59588396151963,17.0,29.0,18.0,64.0
plus_day_cos_forecast_high__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.15,validation,1.873052378762368,1.1128152703763432,0.12051022099797089,2.562117711356037,2.595292399967125,18.0,17.0,11.0,46.0
plus_day_cos_forecast_high__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.15,test,1.8081154929905907,1.0915917537608903,0.11595471830016443,2.671171637511395,2.6654165676317625,18.0,17.0,11.0,46.0
plus_day_cos_forecast_high__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.18,validation,1.8746206186481758,1.112948634342888,0.1204340351657694,2.62895556469576,2.6629956799662677,23.0,9.0,12.0,44.0
plus_day_cos_forecast_high__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.18,test,1.8146246053306534,1.0938167879688456,0.1160808311308396,2.7408543758812574,2.7349491737438956,23.0,9.0,12.0,44.0
plus_day_cos_forecast_high__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.2,validation,1.876421111924476,1.1135287623822068,0.12042626768248962,2.6735141335889083,2.7081311999656963,34.0,8.0,15.0,57.0
plus_day_cos_forecast_high__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.2,test,1.819518983892399,1.095719688252332,0.11620546415127067,2.787309534794499,2.7813042444853173,34.0,8.0,15.0,57.0
plus_day_cos_forecast_high__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.25,validation,1.883217847507813,1.116497054344959,0.1205460991289418,2.7849105558217793,2.820969999964267,55.0,20.0,42.0,117.0
plus_day_cos_forecast_high__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.25,test,1.8334226424678532,1.1017681322908364,0.11664745432213905,2.9034474320776034,2.897191921338872,55.0,20.0,42.0,117.0
plus_day_cos_forecast_high__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.3,validation,1.8927890210426992,1.1213366045883237,0.12084664942061725,2.8963069780546506,2.9338087999628377,102.0,49.0,74.0,225.0
plus_day_cos_forecast_high__skew_normal__regularized_160_lr004_depth2_leaf75_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,regularized_160_lr004_depth2_leaf75_sub1_direct,1.3,test,1.8493105057272972,1.109399485281357,0.11725731476976604,3.0195853293607073,3.0130795981924274,102.0,49.0,74.0,225.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,0.9,validation,2.026450180031293,1.2249574257154177,0.13045222065713286,2.2484277299746394,2.3287770541929773,359.0,364.0,362.0,1085.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,0.9,test,1.8966873653629093,1.1670570069788486,0.12316361572521879,2.3358199768319587,2.3311483965101503,359.0,364.0,362.0,1085.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,0.95,validation,2.0046841926713834,1.210245252984656,0.12934271953934587,2.373340381639897,2.458153557203698,341.0,352.0,346.0,1039.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,0.95,test,1.8905854012653878,1.1590192024153836,0.1224724680764967,2.465587753322623,2.460656640760714,341.0,352.0,346.0,1039.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.0,validation,1.9920657007450722,1.201321716135373,0.12858309734256065,2.4982530333051547,2.5875300602144193,317.0,339.0,326.0,982.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.0,test,1.8914140820140715,1.1559210468606425,0.12213434353727563,2.595355529813287,2.590164885011278,317.0,339.0,326.0,982.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.03,validation,1.988050314455152,1.198260371110499,0.12827796870223482,2.5732006243043095,2.665155962020852,302.0,331.0,316.0,949.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.03,test,1.8945754686093503,1.15601045689076,0.12208109227370985,2.6732161957076865,2.6678698315616165,302.0,331.0,316.0,949.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.05,validation,1.9866364565143702,1.1970455626333225,0.12813226536298453,2.6231656849704126,2.7169065632251406,298.0,325.0,307.0,930.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.05,test,1.8976203143708146,1.1567693454371573,0.12210223107850715,2.725123306303952,2.719673129261842,298.0,325.0,307.0,930.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.08,validation,1.9861889697235813,1.1963297517738378,0.12799467161326877,2.6981132759695674,2.794532465031573,296.0,313.0,303.0,912.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.08,test,1.9034188913560777,1.1588410382546301,0.12221263968837223,2.802983972198351,2.7973780758121807,296.0,313.0,303.0,912.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.1,validation,1.986892401724141,1.196521204653456,0.12795382586206236,2.7480783366356705,2.8462830662358614,300.0,309.0,304.0,913.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.1,test,1.9080159243183252,1.1607843894862158,0.12233529519101856,2.854891082794617,2.849181373512406,300.0,309.0,304.0,913.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.12,validation,1.9883158089711663,1.1971978008727038,0.12795133644444237,2.798043397301774,2.89803366744015,303.0,308.0,308.0,919.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.12,test,1.9131340453740608,1.1631341878731642,0.12249461129892433,2.9067981933908826,2.9009846712126315,303.0,308.0,308.0,919.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.15,validation,1.991665640816423,1.199038854088561,0.12801535043095347,2.8729909883009275,2.975659569246582,314.0,316.0,320.0,950.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.15,test,1.9216822956734851,1.1673483385008259,0.12279778506590355,2.9846588592852803,2.9786896177629694,314.0,316.0,320.0,950.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.18,validation,1.996308399988879,1.201768639440971,0.12815524542426798,2.947938579300082,3.0532854710530146,328.0,327.0,328.0,983.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.18,test,1.9311470593779823,1.1723005604572294,0.12317214868984552,3.0625195251796793,3.056394564313308,328.0,327.0,328.0,983.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.2,validation,2.0000404545597577,1.2040310318097176,0.128287813203874,2.997903639966186,3.105036072257303,332.0,332.0,336.0,1000.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.2,test,1.9379026092097191,1.175967581612152,0.12345821883691768,3.114426635775945,3.108197862013533,332.0,332.0,336.0,1000.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.25,validation,2.0112926090137555,1.211040495665701,0.12874515611403597,3.1228162916314437,3.234412575268024,347.0,346.0,347.0,1040.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.25,test,1.9561129454096537,1.1862448870299394,0.12428877522863666,3.244194412266609,3.2377061062640973,347.0,346.0,347.0,1040.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.3,validation,2.024844880428445,1.219696268258406,0.12936395536959894,3.247728943296701,3.3637890782787454,358.0,354.0,358.0,1070.0
plus_day_cos_forecast_high__skew_normal__stump_160_lr004_depth1_leaf50_sub1_direct,plus_day_cos_forecast_high,38,skew_normal,stump_160_lr004_depth1_leaf50_sub1_direct,1.3,test,1.9758665013574936,1.1978585226767424,0.12526483222101276,3.373962188757274,3.3672143505146614,358.0,354.0,358.0,1070.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,0.9,validation,1.9506240266461283,1.1675622807361241,0.12570879524677148,2.089384676792207,2.1141637683407506,265.0,269.0,267.0,801.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,0.9,test,1.825172593842826,1.118610561923831,0.11877144159939965,2.2237627177911583,2.1824372717258527,265.0,269.0,267.0,801.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,0.95,validation,1.9242401480096578,1.14980437290522,0.1242724950928146,2.2054616032806624,2.2316173110263477,242.0,250.0,247.0,739.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,0.95,test,1.8174163028061532,1.108470653737363,0.11788925556698034,2.347305091001778,2.303683786821733,242.0,250.0,247.0,739.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,1.0,validation,1.9076090331948976,1.1378992184342327,0.12320022594210936,2.321538529769119,2.3490708537119454,205.0,232.0,222.0,659.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,1.0,test,1.8167588024445431,1.1032560000626408,0.1173609263961362,2.4708474642123983,2.424930301917614,205.0,232.0,222.0,659.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,1.03,validation,1.9014333317745564,1.133089108309399,0.12271633836731351,2.3911846856621923,2.4195429793233036,170.0,217.0,199.0,586.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,1.03,test,1.8190998972622512,1.1020819340805847,0.11719634362210973,2.54497288813877,2.4976782109751423,170.0,217.0,199.0,586.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,1.05,validation,1.8986707707106691,1.1307274352393146,0.12245553147568225,2.437615456257575,2.466524396397543,154.0,201.0,179.0,534.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,1.05,test,1.8216251040727103,1.1020044797397859,0.11714495010052686,2.594389837423018,2.5461768170134946,154.0,201.0,179.0,534.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,1.08,validation,1.896325620522908,1.128321801788373,0.12215165248107929,2.5072616121506486,2.5369965220089012,138.0,184.0,154.0,476.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,1.08,test,1.826682381697462,1.1028337567547186,0.11714953504263721,2.6685152613493903,2.618924726071023,138.0,184.0,154.0,476.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,1.1,validation,1.8958413459618273,1.1274079428775547,0.1220042826816254,2.553692382746031,2.58397793908314,130.0,163.0,144.0,437.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,1.1,test,1.8308092323782816,1.1039584170730357,0.11720381563747113,2.7179322106336383,2.6674233321093754,130.0,163.0,144.0,437.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,1.12,validation,1.896134474386709,1.1269967967660286,0.12189876420406469,2.6001231533414133,2.630959356157379,136.0,152.0,136.0,424.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,1.12,test,1.835475334114486,1.1054982163592595,0.1172966093474137,2.7673491599178863,2.7159219381477278,136.0,152.0,136.0,424.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,1.15,validation,1.8978889767430023,1.1272399844807242,0.12181477505145584,2.6697693092344865,2.7014314817687373,148.0,143.0,142.0,433.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,1.15,test,1.8433777997529666,1.1085152320053142,0.11750361693901805,2.8414745838442577,2.788669847205256,148.0,143.0,142.0,433.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,1.18,validation,1.9010471066817132,1.1284131739177485,0.12181442730788598,2.73941546512756,2.7719036073800956,169.0,142.0,155.0,466.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,1.18,test,1.8522331792981253,1.112293489770638,0.11778627678683248,2.9156000077706294,2.8614177562627843,169.0,142.0,155.0,466.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,1.2,validation,1.9038461738066665,1.1296610321100802,0.12185773148727737,2.7858462357229428,2.8188850244543344,184.0,146.0,167.0,497.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,1.2,test,1.8586015164648149,1.115191504544629,0.11801372285971634,2.9650169570548783,2.9099163623011366,184.0,146.0,167.0,497.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,1.25,validation,1.9129462295377937,1.1342157650641298,0.12210624896771652,2.9019231622113986,2.9363385671399316,223.0,178.0,205.0,606.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,1.25,test,1.8759057844459688,1.1235964104005651,0.11870649683269534,3.0885593302654986,3.0311628773970174,223.0,178.0,205.0,606.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,1.3,validation,1.9245766952681314,1.1405328978713853,0.1225357126210463,3.0180000886998544,3.053792109825529,243.0,208.0,232.0,683.0
plus_ndfd_day_cos_forecast_high__skew_normal__control_120_lr005_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,control_120_lr005_depth2_leaf50_sub1_direct,1.3,test,1.894834551177793,1.1334118169139784,0.11955705492180221,3.2121017034761175,3.152409392492898,243.0,208.0,232.0,683.0
plus_ndfd_day_cos_forecast_high__skew_normal__quick_100_lr006_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,quick_100_lr006_depth2_leaf50_sub1_direct,0.9,validation,1.956740028479109,1.171288087846509,0.12591410542073828,2.0694555690423577,2.1154812539979297,269.0,271.0,270.0,810.0
plus_ndfd_day_cos_forecast_high__skew_normal__quick_100_lr006_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,quick_100_lr006_depth2_leaf50_sub1_direct,0.9,test,1.8204120523933598,1.1177443429324765,0.11879967319614755,2.181719207757679,2.1567342591791454,269.0,271.0,270.0,810.0
plus_ndfd_day_cos_forecast_high__skew_normal__quick_100_lr006_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,quick_100_lr006_depth2_leaf50_sub1_direct,0.95,validation,1.9284685367274386,1.1526080083738695,0.12445948937737787,2.1844253228780444,2.233007990331148,248.0,254.0,251.0,753.0
plus_ndfd_day_cos_forecast_high__skew_normal__quick_100_lr006_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,quick_100_lr006_depth2_leaf50_sub1_direct,0.95,test,1.810601127733801,1.1064534257682543,0.11781581403365297,2.302925830410883,2.276552829133542,248.0,254.0,251.0,753.0
plus_ndfd_day_cos_forecast_high__skew_normal__quick_100_lr006_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,quick_100_lr006_depth2_leaf50_sub1_direct,1.0,validation,1.9102184686791635,1.1398821285322573,0.12336219023158006,2.2993950767137306,2.350534726664366,212.0,236.0,229.0,677.0
plus_ndfd_day_cos_forecast_high__skew_normal__quick_100_lr006_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,quick_100_lr006_depth2_leaf50_sub1_direct,1.0,test,1.8081720320255024,1.100200673250959,0.11718656256064167,2.4241324530640878,2.3963713990879394,212.0,236.0,229.0,677.0
plus_ndfd_day_cos_forecast_high__skew_normal__quick_100_lr006_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,quick_100_lr006_depth2_leaf50_sub1_direct,1.03,validation,1.9031792038389097,1.1346212290515922,0.12286062266923348,2.3683769290151426,2.4210507684642972,182.0,224.0,208.0,614.0
plus_ndfd_day_cos_forecast_high__skew_normal__quick_100_lr006_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,quick_100_lr006_depth2_leaf50_sub1_direct,1.03,test,1.8095642586426572,1.0984511618098272,0.11696232562797337,2.4968564266560103,2.468262541060578,182.0,224.0,208.0,614.0
plus_ndfd_day_cos_forecast_high__skew_normal__quick_100_lr006_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,quick_100_lr006_depth2_leaf50_sub1_direct,1.05,validation,1.8998802749668178,1.1319745085357464,0.12258708839477375,2.4143648305494176,2.4680614629975843,161.0,211.0,191.0,563.0
plus_ndfd_day_cos_forecast_high__skew_normal__quick_100_lr006_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,quick_100_lr006_depth2_leaf50_sub1_direct,1.05,test,1.8114986813831124,1.0980079922921466,0.11687168134051162,2.5453390757172922,2.516189969042337,161.0,211.0,191.0,563.0
plus_ndfd_day_cos_forecast_high__skew_normal__quick_100_lr006_depth2_leaf50_sub1_direct,plus_ndfd_day_cos_forecast_high,40,skew_normal,quick_100_lr006_depth2_leaf50_sub1_direct,1.08,validation,1.8967838898576086,1.129162595972598,0.12226289669724863,2.483346682850829,2.5385775047975154,140.0,193.0,163.0,496.0
