run_id,feature_set,feature_count,distribution,hyperparams_name,sigma_factor,split,nll,bucket_log_loss,bucket_brier,mean_sigma,median_sigma
current36_plus_temp_range_so_far__laplace__standard_120_lr005_leaf50,current36_plus_temp_range_so_far,37,laplace,standard_120_lr005_leaf50,0.8,test,1.4972172169274407,1.0826264207752394,0.5571273475797791,0.7425071192402496,0.9185330765698513
current36_plus_temp_range_so_far__laplace__standard_120_lr005_leaf50,current36_plus_temp_range_so_far,37,laplace,standard_120_lr005_leaf50,0.9,validation,1.151265251966005,0.9109822110412389,0.47443112819544503,0.8198999614240715,1.0592482532879481
current36_plus_temp_range_so_far__laplace__standard_120_lr005_leaf50,current36_plus_temp_range_so_far,37,laplace,standard_120_lr005_leaf50,0.9,test,1.4600672905204715,1.0502792837198667,0.5444455885406072,0.8353205091452808,1.0333497111410828
current36_plus_temp_range_so_far__laplace__standard_120_lr005_leaf50,current36_plus_temp_range_so_far,37,laplace,standard_120_lr005_leaf50,1.0,validation,1.1567514182867313,0.9059399257604827,0.4717316386376706,0.9109999571378572,1.1769425036532757
current36_plus_temp_range_so_far__laplace__standard_120_lr005_leaf50,current36_plus_temp_range_so_far,37,laplace,standard_120_lr005_leaf50,1.0,test,1.4414814365276152,1.0296964945225453,0.5352008625153786,0.9281338990503119,1.1481663457123141
current36_plus_temp_range_so_far__laplace__standard_120_lr005_leaf50,current36_plus_temp_range_so_far,37,laplace,standard_120_lr005_leaf50,1.1,validation,1.1703462213607019,0.9069103307111039,0.47119779736363365,1.002099952851643,1.2946367540186035
current36_plus_temp_range_so_far__laplace__standard_120_lr005_leaf50,current36_plus_temp_range_so_far,37,laplace,standard_120_lr005_leaf50,1.1,test,1.435380950254109,1.0173933815456222,0.5286604442413171,1.0209472889553433,1.2629829802835455
current36_plus_temp_range_so_far__laplace__standard_120_lr005_leaf50,current36_plus_temp_range_so_far,37,laplace,standard_120_lr005_leaf50,1.2,validation,1.1892614510750363,0.9121232028104282,0.4723128892323366,1.0931999485654285,1.4123310043839308
current36_plus_temp_range_so_far__laplace__standard_120_lr005_leaf50,current36_plus_temp_range_so_far,37,laplace,standard_120_lr005_leaf50,1.2,test,1.4378834388455466,1.011067918458025,0.5242622568310904,1.1137606788603742,1.3777996148547769
current36_plus_temp_range_so_far__laplace__standard_120_lr005_leaf50,current36_plus_temp_range_so_far,37,laplace,standard_120_lr005_leaf50,1.3,validation,1.211684341823323,0.9203759937942563,0.47468901022207116,1.1842999442792141,1.5300252547492585
current36_plus_temp_range_so_far__laplace__standard_120_lr005_leaf50,current36_plus_temp_range_so_far,37,laplace,standard_120_lr005_leaf50,1.3,test,1.4464186255667661,1.009145914068451,0.5215729860945739,1.2065740687654054,1.4926162494260082
current36_plus_forecast_high_day_cos__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,normal,standard_120_lr005_leaf50,0.7,validation,1.4982892434222488,1.0288577493289695,0.485725455343852,0.7750711381738274,0.9430499473061258
current36_plus_forecast_high_day_cos__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,normal,standard_120_lr005_leaf50,0.7,test,2.0988701019716793,1.2489192505951408,0.5644196150195798,0.7872270366360024,0.9410583803125747
current36_plus_forecast_high_day_cos__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,normal,standard_120_lr005_leaf50,0.8,validation,1.3786577707423222,0.9596875791882865,0.4769193942073376,0.8857955864843744,1.077771368349858
current36_plus_forecast_high_day_cos__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,normal,standard_120_lr005_leaf50,0.8,test,1.849131428882228,1.1389329279245228,0.5462758727074732,0.8996880418697172,1.0754952917857996
current36_plus_forecast_high_day_cos__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,normal,standard_120_lr005_leaf50,0.9,validation,1.3228731794039683,0.9220793362309373,0.4728288205473403,0.996520034794921,1.2124927893935904
current36_plus_forecast_high_day_cos__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,normal,standard_120_lr005_leaf50,0.9,test,1.704145769279566,1.0705496795479406,0.5334771686961753,1.0121490471034316,1.2099322032590245
current36_plus_forecast_high_day_cos__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,normal,standard_120_lr005_leaf50,1.0,validation,1.3040817924585,0.9044376796636576,0.47222928058554603,1.107244483105468,1.3472142104373226
current36_plus_forecast_high_day_cos__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,normal,standard_120_lr005_leaf50,1.0,test,1.6215493829168046,1.028958781304033,0.5248881659334159,1.1246100523371463,1.3443691147322496
current36_plus_forecast_high_day_cos__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,normal,standard_120_lr005_leaf50,1.1,validation,1.3075336050039277,0.8999036497210607,0.47419659442020523,1.2179689314160147,1.481935631481055
current36_plus_forecast_high_day_cos__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,normal,standard_120_lr005_leaf50,1.1,test,1.577792711769838,1.0050874458968884,0.519589519261989,1.237071057570861,1.4788060262054747
current36_plus_forecast_high_day_cos__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,normal,standard_120_lr005_leaf50,1.2,validation,1.3246791603350048,0.9041945742088795,0.4780504082937768,1.3286933797265614,1.6166570525247872
current36_plus_forecast_high_day_cos__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,normal,standard_120_lr005_leaf50,1.2,test,1.5590323436576252,0.9929644311838959,0.5168609701169122,1.3495320628045755,1.6132429376786996
current36_plus_forecast_high_day_cos__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,normal,standard_120_lr005_leaf50,1.3,validation,1.3503498303144013,0.9145267317804695,0.483292484364685,1.4394178280371082,1.7513784735685194
current36_plus_forecast_high_day_cos__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,normal,standard_120_lr005_leaf50,1.3,test,1.5567597621793547,0.9891901321962857,0.5161452830472316,1.4619930680382907,1.7476798491519245
current36_plus_forecast_high_day_cos__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,laplace,standard_120_lr005_leaf50,0.7,validation,1.1740268584399085,0.9609270403313892,0.49134549808702294,0.6529923658836709,0.8556743747469807
current36_plus_forecast_high_day_cos__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,laplace,standard_120_lr005_leaf50,0.7,test,1.5110514006459785,1.110777904989088,0.5694992215494917,0.6652067598822857,0.8454208242227141
current36_plus_forecast_high_day_cos__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,laplace,standard_120_lr005_leaf50,0.8,validation,1.151046724373169,0.93429653699255,0.48200624810949627,0.7462769895813383,0.9779135711394066
current36_plus_forecast_high_day_cos__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,laplace,standard_120_lr005_leaf50,0.8,test,1.454451313307017,1.0647190059435316,0.5522647800608986,0.7602362970083266,0.9661952276831021
current36_plus_forecast_high_day_cos__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,laplace,standard_120_lr005_leaf50,0.9,validation,1.1470985726030154,0.9206988402599774,0.4765337385123607,0.8395616132790055,1.1001527675318323
current36_plus_forecast_high_day_cos__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,laplace,standard_120_lr005_leaf50,0.9,test,1.4243543089918014,1.0352501570605763,0.5396167973322514,0.8552658341343675,1.0869696311434898
current36_plus_forecast_high_day_cos__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,laplace,standard_120_lr005_leaf50,1.0,validation,1.1550741383196121,0.9158370446885061,0.47396315889940993,0.9328462369766727,1.2223919639242582
current36_plus_forecast_high_day_cos__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,laplace,standard_120_lr005_leaf50,1.0,test,1.4114107926723485,1.017055486880748,0.5305305803269054,0.9502953712604084,1.2077440346038775
current36_plus_forecast_high_day_cos__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,laplace,standard_120_lr005_leaf50,1.1,validation,1.1707057227174762,0.9170019504315011,0.47357987428529524,1.02613086067434,1.344631160316684
current36_plus_forecast_high_day_cos__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,laplace,standard_120_lr005_leaf50,1.1,test,1.4099267644952633,1.0067730977774239,0.5242265000886136,1.0453249083864493,1.3285184380642654
current36_plus_forecast_high_day_cos__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,laplace,standard_120_lr005_leaf50,1.2,validation,1.191318270201722,0.9224138298446759,0.47485349018351,1.1194154843720072,1.46687035670911
current36_plus_forecast_high_day_cos__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,laplace,standard_120_lr005_leaf50,1.2,test,1.4162763015003845,1.0021842003085863,0.5201110237376091,1.1403544455124899,1.4492928415246529
current36_plus_forecast_high_day_cos__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,laplace,standard_120_lr005_leaf50,1.3,validation,1.2151773529091643,0.9308645321705429,0.4773880096580829,1.2127001080696747,1.5891095531015358
current36_plus_forecast_high_day_cos__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_day_cos,38,laplace,standard_120_lr005_leaf50,1.3,test,1.4280666830331827,1.0017733456899922,0.5177297928904293,1.2353839826385309,1.5700672449850408
current36_plus_forecast_high_temp_range__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,normal,standard_120_lr005_leaf50,0.7,validation,1.535700939877309,1.0349986580332988,0.4878455998671441,0.769445253964465,0.9390646428640065
current36_plus_forecast_high_temp_range__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,normal,standard_120_lr005_leaf50,0.7,test,2.2584835560302907,1.299388662456765,0.5761554368936743,0.7813526329180449,0.9367045607872958
current36_plus_forecast_high_temp_range__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,normal,standard_120_lr005_leaf50,0.8,validation,1.4061726277401627,0.9647368078711693,0.4794375792509897,0.8793660045308173,1.0732167347017219
current36_plus_forecast_high_temp_range__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,normal,standard_120_lr005_leaf50,0.8,test,1.9700546524808809,1.1790844969248235,0.5572466499588965,0.8929744376206229,1.070519498042624
current36_plus_forecast_high_temp_range__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,normal,standard_120_lr005_leaf50,0.9,validation,1.3436027958521266,0.9262884883355652,0.4755594020568036,0.9892867550971693,1.207368826539437
current36_plus_forecast_high_temp_range__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,normal,standard_120_lr005_leaf50,0.9,test,1.7985430982501158,1.1035256127143869,0.5436778142785615,1.0045962423232007,1.204334435297952
current36_plus_forecast_high_temp_range__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,normal,standard_120_lr005_leaf50,1.0,validation,1.3199579662546506,0.9079556514472341,0.47504340080560925,1.0992075056635215,1.3415209183771521
current36_plus_forecast_high_temp_range__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,normal,standard_120_lr005_leaf50,1.0,test,1.6969728954945467,1.0563648272056363,0.5343444376350346,1.1162180470257785,1.3381493725532798
current36_plus_forecast_high_temp_range__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,normal,standard_120_lr005_leaf50,1.1,validation,1.3198187801262788,0.9028296583654322,0.47701053669352844,1.209128256229874,1.4756730102148674
current36_plus_forecast_high_temp_range__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,normal,standard_120_lr005_leaf50,1.1,test,1.6391777460160588,1.0282203633878342,0.5283451963411782,1.2278398517283566,1.471964309808608
current36_plus_forecast_high_temp_range__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,normal,standard_120_lr005_leaf50,1.2,validation,1.33423308646604,0.9066030104316491,0.48081194406842875,1.3190490067962257,1.6098251020525824
current36_plus_forecast_high_temp_range__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,normal,standard_120_lr005_leaf50,1.2,test,1.6097399638289465,1.0128096554069848,0.5249672381400181,1.3394616564309343,1.6057792470639356
current36_plus_forecast_high_temp_range__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,normal,standard_120_lr005_leaf50,1.3,validation,1.3577782024967022,0.9164787515478818,0.4859698263278288,1.428969757362578,1.743977193890298
current36_plus_forecast_high_temp_range__normal__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,normal,standard_120_lr005_leaf50,1.3,test,1.599157843483536,1.0063325263330232,0.5236543531263066,1.4510834611335122,1.7395941843192637
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf50,0.7,validation,1.167720220244367,0.9441718611273331,0.4844183838119411,0.6360841442977518,0.8284859819377864
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf50,0.7,test,1.5596308918584427,1.124702579343967,0.5682462378313756,0.6478383482894446,0.8057800813937256
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf50,0.8,validation,1.1417881008039354,0.9182242141006475,0.47563693329013235,0.7269533077688595,0.9468411222146131
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf50,0.8,test,1.4933228531847844,1.0758763074497881,0.5519140914289101,0.7403866837593653,0.9208915215928294
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf50,0.9,validation,1.1355439604097992,0.9050792270846313,0.47055596056371185,0.8178224712399669,1.06519626249144
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf50,0.9,test,1.4556752200536938,1.0441512554700911,0.5398493450184791,0.8329350192292859,1.036002961791933
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf50,1.0,validation,1.1416827352272096,0.9005158467223106,0.46825943999657904,0.9086916347110741,1.1835514027682663
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf50,1.0,test,1.4366912006815409,1.0240675731558453,0.5311167418892757,0.9254833546992066,1.1511144019910367
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf50,1.1,validation,1.155811490707558,0.9018721841697508,0.4680664647593505,0.9995607981821817,1.3019065430450931
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf50,1.1,test,1.4302649427340643,1.0121712020454992,0.525001292251656,1.0180316901691273,1.2662258421901404
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf50,1.2,validation,1.1751716807605406,0.9073994294620383,0.46946996740173397,1.0904299616532889,1.4202616833219197
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf50,1.2,test,1.4324959549305265,1.0061812946925477,0.520956035044478,1.110580025639048,1.3813372823892438
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf50,1.3,validation,1.19797107641076,0.9159103948606899,0.4720901766663846,1.1812991251243967,1.5386168235987463
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf50,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf50,1.3,test,1.4408014308559984,1.0045388448666746,0.51856020111526,1.2031283611089687,1.4964487225883478
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf20,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf20,0.7,validation,1.1758588180466414,0.9515535190460772,0.48777314375569775,0.6421248948544991,0.8289091293496729
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf20,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf20,0.7,test,1.5582545475947027,1.1345908566839644,0.5750234015848468,0.6512037885104663,0.8136299866210588
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf20,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf20,0.8,validation,1.1515989845535382,0.9253392300424815,0.4788761688333972,0.7338570226908561,0.9473247192567691
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf20,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf20,0.8,test,1.4941484829116594,1.0847853813124122,0.5579259996318631,0.7442329011548187,0.9298628418526387
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf20,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf20,0.9,validation,1.1466555110073235,0.9120208484069252,0.47371144950171645,0.825589150527213,1.0657403091638653
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf20,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf20,0.9,test,1.4582134962177145,1.0523079641067863,0.5452440420889462,0.837262013799171,1.0460956970842186
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf20,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf20,1.0,validation,1.1538348193030714,0.9073492089322042,0.47135784702389955,0.9173212783635701,1.1841558990709613
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf20,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf20,1.0,test,1.4405995939952778,1.0316358310486549,0.5360146291136874,0.9302911264435233,1.1623285523157985
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf20,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf20,1.1,validation,1.1688149203566052,0.9086446454654098,0.4711290000842808,1.009053406199927,1.3025714889780575
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf20,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf20,1.1,test,1.4352943409884786,1.0192733607969433,0.5294990148435723,1.0233202390878757,1.2785614075473783
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf20,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf20,1.2,validation,1.1888845650539084,0.9141465024892292,0.4725131865492955,1.1007855340362842,1.4209870788851535
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf20,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf20,1.2,test,1.4384595239688382,1.012911030727717,0.5251308851395617,1.1163493517322278,1.394794262778958
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf20,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf20,1.3,validation,1.2122842684800919,0.9226593579082847,0.47512700099797855,1.1925176618726412,1.5394026687922497
current36_plus_forecast_high_temp_range__laplace__standard_120_lr005_leaf20,current36_plus_forecast_high_temp_range,38,laplace,standard_120_lr005_leaf20,1.3,test,1.4475554520960694,1.010969358481585,0.5224740889417168,1.2093784643765804,1.511027118010538
current36_plus_forecast_high_temp_range__laplace__medium_300_lr003_leaf50,current36_plus_forecast_high_temp_range,38,laplace,medium_300_lr003_leaf50,0.7,validation,1.2003487570646019,0.9522384248204234,0.49018385290005057,0.6326515992054974,0.8192221175220655
current36_plus_forecast_high_temp_range__laplace__medium_300_lr003_leaf50,current36_plus_forecast_high_temp_range,38,laplace,medium_300_lr003_leaf50,0.7,test,1.5995914878277107,1.1380395565776256,0.5769512849626519,0.6449041089645857,0.7999577141172066
current36_plus_forecast_high_temp_range__laplace__medium_300_lr003_leaf50,current36_plus_forecast_high_temp_range,38,laplace,medium_300_lr003_leaf50,0.8,validation,1.1701816009212893,0.9253129014315777,0.4810081150928882,0.7230303990919971,0.9362538485966465
current36_plus_forecast_high_temp_range__laplace__medium_300_lr003_leaf50,current36_plus_forecast_high_temp_range,38,laplace,medium_300_lr003_leaf50,0.8,test,1.5283974913884328,1.0876125550657112,0.5599900747633667,0.737033267388098,0.914237387562522
current36_plus_forecast_high_temp_range__laplace__medium_300_lr003_leaf50,current36_plus_forecast_high_temp_range,38,laplace,medium_300_lr003_leaf50,0.9,validation,1.1606435430915787,0.91138997933024,0.4755594864754,0.8134091989784966,1.0532855796712273
current36_plus_forecast_high_temp_range__laplace__medium_300_lr003_leaf50,current36_plus_forecast_high_temp_range,38,laplace,medium_300_lr003_leaf50,0.9,test,1.4869496688840829,1.054624618127027,0.5473476611944812,0.8291624258116103,1.0285170610078371
current36_plus_forecast_high_temp_range__laplace__medium_300_lr003_leaf50,current36_plus_forecast_high_temp_range,38,laplace,medium_300_lr003_leaf50,1.0,validation,1.16414718396053,0.9061934105206769,0.4729271389515823,0.9037879988649962,1.170317310745808
current36_plus_forecast_high_temp_range__laplace__medium_300_lr003_leaf50,current36_plus_forecast_high_temp_range,38,laplace,medium_300_lr003_leaf50,1.0,test,1.4649254980133222,1.0335213760464865,0.5380907008805681,0.9212915842351226,1.1427967344531524
current36_plus_forecast_high_temp_range__laplace__medium_300_lr003_leaf50,current36_plus_forecast_high_temp_range,38,laplace,medium_300_lr003_leaf50,1.1,validation,1.1761199207557749,0.9070245539069288,0.4724311966674579,0.994166798751496,1.287349041820389
current36_plus_forecast_high_temp_range__laplace__medium_300_lr003_leaf50,current36_plus_forecast_high_temp_range,38,laplace,medium_300_lr003_leaf50,1.1,test,1.456011843385167,1.0207863517245035,0.5315026606075708,1.0134207426586348,1.2570764078984678
current36_plus_forecast_high_temp_range__laplace__medium_300_lr003_leaf50,current36_plus_forecast_high_temp_range,38,laplace,medium_300_lr003_leaf50,1.2,validation,1.1936834285711715,0.9121090830447826,0.47356343474989526,1.0845455986379953,1.4043807728949695
current36_plus_forecast_high_temp_range__laplace__medium_300_lr003_leaf50,current36_plus_forecast_high_temp_range,38,laplace,medium_300_lr003_leaf50,1.2,test,1.4561700250143965,1.0140957182910846,0.5270333731418142,1.1055499010821472,1.3713560813437828
current36_plus_forecast_high_temp_range__laplace__medium_300_lr003_leaf50,current36_plus_forecast_high_temp_range,38,laplace,medium_300_lr003_leaf50,1.3,validation,1.2149625546357412,0.9202415327386274,0.4759418617818109,1.1749243985244953,1.5214125039695505
current36_plus_forecast_high_temp_range__laplace__medium_300_lr003_leaf50,current36_plus_forecast_high_temp_range,38,laplace,medium_300_lr003_leaf50,1.3,test,1.4627215673829792,1.011859912585061,0.5242581582728844,1.1976790595056594,1.4856357547890982
