trade_id,city,target_date,event_ticker,market_ticker,signal_timestamp,execution_timestamp,settlement_timestamp,prediction_time,probability_age_minutes,model_probability,side,entry_price,unadjusted_entry_price,quote_source,quote_field,execution_gap_minutes,contracts,gross_cost,fees,slippage_per_contract,cash_committed,predicted_edge,lower_confidence_edge,settlement,settlement_source,execution_assumption,evidence_label,supports_profitability_claim,cash_after_settlement,gross_pnl,net_pnl
35,NYC,2026-03-08,KXHIGHNY-26MAR08,KXHIGHNY-26MAR08-B62.5,2026-03-08 13:20:00+00:00,2026-03-08 13:21:00+00:00,2026-03-15 15:00:00+00:00,2026-03-08 13:00:00+00:00,20.0,0.14841401747297706,BUY_YES,0.03,0.02,kalshi_candlestick,yes_ask_open,1.0,1,0.03,0.01,0.009999999999999998,0.04,0.10841401747297706,0.03333496325703598,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1000.59,-0.03,-0.04
36,NYC,2026-03-14,KXHIGHNY-26MAR14,KXHIGHNY-26MAR14-B51.5,2026-03-14 14:10:00+00:00,2026-03-14 14:11:00+00:00,2026-03-21 14:00:00+00:00,2026-03-14 14:00:00+00:00,10.0,0.5834955156089593,BUY_YES,0.35000000000000003,0.34,kalshi_candlestick,yes_ask_open,1.0,1,0.35000000000000003,0.01999999999999997,0.010000000000000009,0.37,0.2134955156089593,0.10865983588901867,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1001.59,0.6499999999999999,0.63
37,NYC,2026-03-14,KXHIGHNY-26MAR14,KXHIGHNY-26MAR14-T49,2026-03-14 14:10:00+00:00,2026-03-14 14:11:00+00:00,2026-03-21 14:00:00+00:00,2026-03-14 14:00:00+00:00,10.0,0.4165044843910406,BUY_YES,0.18000000000000002,0.17,kalshi_candlestick,yes_ask_open,1.0,1,0.18000000000000002,0.01999999999999998,0.010000000000000009,0.2,0.21650448439104059,0.11166880467109992,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1001.59,-0.18000000000000002,-0.2
38,NYC,2026-03-15,KXHIGHNY-26MAR15,KXHIGHNY-26MAR15-B47.5,2026-03-15 14:05:00+00:00,2026-03-15 14:06:00+00:00,2026-03-22 14:00:00+00:00,2026-03-15 14:00:00+00:00,5.0,0.6168942172797605,BUY_YES,0.4,0.39,kalshi_candlestick,yes_ask_open,1.0,1,0.4,0.02,0.010000000000000009,0.42000000000000004,0.19689421727976045,0.07478342329358235,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.59,0.6,0.58
39,NYC,2026-03-15,KXHIGHNY-26MAR15,KXHIGHNY-26MAR15-B49.5,2026-03-15 14:05:00+00:00,2026-03-15 14:06:00+00:00,2026-03-22 14:00:00+00:00,2026-03-15 14:00:00+00:00,5.0,0.38310578272023943,BUY_YES,0.14,0.13,kalshi_candlestick,yes_ask_open,1.0,1,0.14,0.01,0.010000000000000009,0.15000000000000002,0.2331057827202394,0.11099498873406123,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.59,-0.14,-0.15000000000000002
40,NYC,2026-04-01,KXHIGHNY-26APR01,KXHIGHNY-26APR01-T79,2026-04-01 13:20:00+00:00,2026-04-01 13:21:00+00:00,2026-04-08 14:00:00+00:00,2026-04-01 13:00:00+00:00,20.0,0.26382084294660973,BUY_YES,0.12,0.11,kalshi_candlestick,yes_ask_open,1.0,1,0.12,0.01,0.009999999999999995,0.13,0.13382084294660973,0.04764405897804214,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1000.3100000000001,0.88,0.87
41,NYC,2026-04-01,KXHIGHNY-26APR01,KXHIGHNY-26APR01-B76.5,2026-04-01 14:45:00+00:00,2026-04-01 14:46:00+00:00,2026-04-08 14:00:00+00:00,2026-04-01 14:00:00+00:00,45.0,0.6720959848227069,BUY_YES,0.51,0.5,kalshi_candlestick,yes_ask_open,1.0,1,0.51,0.02,0.010000000000000009,0.53,0.14209598482270694,0.06424272602705684,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1000.3100000000001,-0.51,-0.53
42,NYC,2026-04-06,KXHIGHNY-26APR06,KXHIGHNY-26APR06-B58.5,2026-04-06 22:25:00+00:00,2026-04-06 22:26:00+00:00,2026-04-13 14:00:00+00:00,2026-04-06 22:00:00+00:00,25.0,0.22113102003123414,BUY_YES,0.02,0.01,kalshi_candlestick,yes_ask_open,1.0,1,0.02,0.01,0.01,0.03,0.19113102003123414,0.08867620654215441,0,kalshi_result,next_candle_open,historical_proxy_validated,False,999.9200000000001,-0.02,-0.03
43,NYC,2026-04-12,KXHIGHNY-26APR12,KXHIGHNY-26APR12-B58.5,2026-04-12 14:00:00+00:00,2026-04-12 14:01:00+00:00,2026-04-19 14:00:00+00:00,2026-04-12 14:00:00+00:00,0.0,0.5219533143841522,BUY_YES,0.37,0.36,kalshi_candlestick,yes_ask_open,1.0,1,0.37,0.02,0.010000000000000009,0.39,0.13195331438415217,0.06989282411672727,0,kalshi_result,next_candle_open,historical_proxy_validated,False,998.2600000000001,-0.37,-0.39
44,NYC,2026-04-13,KXHIGHNY-26APR13,KXHIGHNY-26APR13-T74,2026-04-13 15:35:00+00:00,2026-04-13 15:36:00+00:00,2026-04-20 14:00:00+00:00,2026-04-13 15:00:00+00:00,35.0,0.1299047333097239,BUY_YES,0.02,0.01,kalshi_candlestick,yes_ask_open,1.0,1,0.02,0.01,0.01,0.03,0.09990473330972391,0.04941611531370093,0,kalshi_result,next_candle_open,historical_proxy_validated,False,998.2600000000001,-0.02,-0.03
45,NYC,2026-04-13,KXHIGHNY-26APR13,KXHIGHNY-26APR13-B78.5,2026-04-13 15:55:00+00:00,2026-04-13 15:56:00+00:00,2026-04-20 14:00:00+00:00,2026-04-13 15:00:00+00:00,55.0,0.38174560263086926,BUY_YES,0.2,0.19,kalshi_candlestick,yes_ask_open,1.0,1,0.2,0.02,0.010000000000000009,0.22,0.16174560263086926,0.0770456358202737,1,kalshi_result,next_candle_open,historical_proxy_validated,False,999.2600000000001,0.8,0.78
46,NYC,2026-04-13,KXHIGHNY-26APR13,KXHIGHNY-26APR13-T81,2026-04-13 15:55:00+00:00,2026-04-13 15:56:00+00:00,2026-04-20 14:00:00+00:00,2026-04-13 15:00:00+00:00,55.0,0.4301070291529162,BUY_YES,0.25,0.24,kalshi_candlestick,yes_ask_open,1.0,1,0.25,0.02,0.010000000000000009,0.27,0.16010702915291622,0.09374389438983662,0,kalshi_result,next_candle_open,historical_proxy_validated,False,999.2600000000001,-0.25,-0.27
47,NYC,2026-04-13,KXHIGHNY-26APR13,KXHIGHNY-26APR13-B74.5,2026-04-13 17:10:00+00:00,2026-04-13 17:11:00+00:00,2026-04-20 14:00:00+00:00,2026-04-13 17:00:00+00:00,10.0,0.10942508116800298,BUY_YES,0.03,0.02,kalshi_candlestick,yes_ask_open,1.0,1,0.03,0.01,0.009999999999999998,0.04,0.06942508116800299,0.031201912042541337,0,kalshi_result,next_candle_open,historical_proxy_validated,False,999.2600000000001,-0.03,-0.04
48,NYC,2026-04-14,KXHIGHNY-26APR14,KXHIGHNY-26APR14-B81.5,2026-04-14 14:05:00+00:00,2026-04-14 14:06:00+00:00,2026-04-21 14:00:00+00:00,2026-04-14 14:00:00+00:00,5.0,0.18435159526993936,BUY_YES,0.05,0.04,kalshi_candlestick,yes_ask_open,1.0,1,0.05,0.01,0.010000000000000002,0.060000000000000005,0.12435159526993934,0.0559792560006191,0,kalshi_result,next_candle_open,historical_proxy_validated,False,999.2600000000001,-0.05,-0.060000000000000005
49,NYC,2026-04-14,KXHIGHNY-26APR14,KXHIGHNY-26APR14-B83.5,2026-04-14 14:05:00+00:00,2026-04-14 14:06:00+00:00,2026-04-21 14:00:00+00:00,2026-04-14 14:00:00+00:00,5.0,0.3516303155209431,BUY_YES,0.21000000000000002,0.2,kalshi_candlestick,yes_ask_open,1.0,1,0.21000000000000002,0.01999999999999998,0.010000000000000009,0.23,0.1216303155209431,0.04419151925587504,0,kalshi_result,next_candle_open,historical_proxy_validated,False,999.2600000000001,-0.21000000000000002,-0.23
50,NYC,2026-04-14,KXHIGHNY-26APR14,KXHIGHNY-26APR14-T86,2026-04-14 14:05:00+00:00,2026-04-14 14:06:00+00:00,2026-04-21 14:00:00+00:00,2026-04-14 14:00:00+00:00,5.0,0.4640180892091176,BUY_YES,0.31,0.3,kalshi_candlestick,yes_ask_open,1.0,1,0.31,0.02,0.010000000000000009,0.33,0.1340180892091176,0.03192925556083666,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1000.2600000000001,0.69,0.6699999999999999
51,NYC,2026-04-17,KXHIGHNY-26APR17,KXHIGHNY-26APR17-B77.5,2026-04-17 13:15:00+00:00,2026-04-17 13:16:00+00:00,2026-04-24 14:00:00+00:00,2026-04-17 13:00:00+00:00,15.0,0.5986382737633271,BUY_YES,0.46,0.45,kalshi_candlestick,yes_ask_open,1.0,1,0.46,0.02,0.010000000000000009,0.48000000000000004,0.1186382737633271,0.03187105515071216,0,kalshi_result,next_candle_open,historical_proxy_validated,False,998.83,-0.46,-0.48000000000000004
