trade_id,city,target_date,event_ticker,market_ticker,signal_timestamp,execution_timestamp,settlement_timestamp,prediction_time,probability_age_minutes,model_probability,side,entry_price,unadjusted_entry_price,quote_source,quote_field,execution_gap_minutes,contracts,gross_cost,fees,slippage_per_contract,cash_committed,predicted_edge,lower_confidence_edge,settlement,settlement_source,execution_assumption,evidence_label,supports_profitability_claim,cash_after_settlement,gross_pnl,net_pnl
37,NYC,2026-02-11,KXHIGHNY-26FEB11,KXHIGHNY-26FEB11-B40.5,2026-02-11 14:05:00+00:00,2026-02-11 14:06:00+00:00,2026-02-18 15:00:00+00:00,2026-02-11 14:00:00+00:00,5.0,0.6092137854693597,BUY_YES,0.33,0.32,kalshi_candlestick,yes_ask_open,1.0,1,0.33,0.02,0.010000000000000009,0.35000000000000003,0.25921378546935964,0.14376805293978426,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.57,0.6699999999999999,0.6499999999999999
38,NYC,2026-02-11,KXHIGHNY-26FEB11,KXHIGHNY-26FEB11-T43,2026-02-11 14:05:00+00:00,2026-02-11 14:06:00+00:00,2026-02-18 15:00:00+00:00,2026-02-11 14:00:00+00:00,5.0,0.39078621453064033,BUY_YES,0.14,0.13,kalshi_candlestick,yes_ask_open,1.0,1,0.14,0.01,0.010000000000000009,0.15000000000000002,0.2407862145306403,0.12534048200106496,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.57,-0.14,-0.15000000000000002
39,NYC,2026-02-16,KXHIGHNY-26FEB16,KXHIGHNY-26FEB16-B39.5,2026-02-16 15:15:00+00:00,2026-02-16 15:16:00+00:00,2026-02-23 15:00:00+00:00,2026-02-16 15:00:00+00:00,15.0,0.7464611548216613,BUY_YES,0.56,0.55,kalshi_candlestick,yes_ask_open,1.0,1,0.56,0.02,0.010000000000000009,0.5800000000000001,0.16646115482166127,0.026615989460963347,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1003.57,0.43999999999999995,0.41999999999999993
40,NYC,2026-02-24,KXHIGHNY-26FEB24,KXHIGHNY-26FEB24-B30.5,2026-02-24 16:40:00+00:00,2026-02-24 16:41:00+00:00,2026-03-03 15:00:00+00:00,2026-02-24 16:00:00+00:00,40.0,0.8751009444728323,BUY_YES,0.67,0.66,kalshi_candlestick,yes_ask_open,1.0,1,0.67,0.02,0.010000000000000009,0.6900000000000001,0.18510094447283224,0.07112942153644143,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.34,0.32999999999999996,0.30999999999999994
41,NYC,2026-02-25,KXHIGHNY-26FEB25,KXHIGHNY-26FEB25-B41.5,2026-02-25 14:50:00+00:00,2026-02-25 14:51:00+00:00,2026-03-04 15:00:00+00:00,2026-02-25 14:00:00+00:00,50.0,0.6608755128502798,BUY_YES,0.49,0.48,kalshi_candlestick,yes_ask_open,1.0,1,0.49,0.02,0.010000000000000009,0.51,0.1508755128502798,0.021151573465933566,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1002.34,-0.49,-0.51
42,NYC,2026-02-25,KXHIGHNY-26FEB25,KXHIGHNY-26FEB25-B43.5,2026-02-25 15:35:00+00:00,2026-02-25 15:36:00+00:00,2026-03-04 15:00:00+00:00,2026-02-25 15:00:00+00:00,35.0,0.2709259292354542,BUY_YES,0.09999999999999999,0.09,kalshi_candlestick,yes_ask_open,1.0,1,0.09999999999999999,0.01000000000000001,0.009999999999999995,0.11,0.16092592923545423,0.06344837497774679,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1003.34,0.9,0.89
43,NYC,2026-02-25,KXHIGHNY-26FEB25,KXHIGHNY-26FEB25-B45.5,2026-02-25 17:15:00+00:00,2026-02-25 17:16:00+00:00,2026-03-04 15:00:00+00:00,2026-02-25 17:00:00+00:00,15.0,0.19258451817519154,BUY_YES,0.02,0.01,kalshi_candlestick,yes_ask_open,1.0,1,0.02,0.01,0.01,0.03,0.16258451817519154,0.06768451489598512,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1003.34,-0.02,-0.03
44,NYC,2026-02-25,KXHIGHNY-26FEB25,KXHIGHNY-26FEB25-B39.5,2026-02-25 18:50:00+00:00,2026-02-25 18:51:00+00:00,2026-03-04 15:00:00+00:00,2026-02-25 18:00:00+00:00,50.0,0.3579173563786895,BUY_YES,0.09,0.08,kalshi_candlestick,yes_ask_open,1.0,1,0.09,0.01,0.009999999999999995,0.09999999999999999,0.2579173563786895,0.061058471087234674,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1003.34,-0.09,-0.09999999999999999
45,NYC,2026-02-27,KXHIGHNY-26FEB27,KXHIGHNY-26FEB27-B44.5,2026-02-27 19:25:00+00:00,2026-02-27 19:26:00+00:00,2026-03-06 15:00:00+00:00,2026-02-27 19:00:00+00:00,25.0,0.9344318331325037,BUY_YES,0.77,0.76,kalshi_candlestick,yes_ask_open,1.0,1,0.77,0.02,0.010000000000000009,0.79,0.14443183313250366,0.022091809474087416,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1004.34,0.22999999999999998,0.20999999999999996
46,NYC,2026-03-07,KXHIGHNY-26MAR07,KXHIGHNY-26MAR07-B52.5,2026-03-08 01:25:00+00:00,2026-03-08 01:26:00+00:00,2026-03-14 15:00:00+00:00,2026-03-08 01:00:00+00:00,25.0,0.29677988300513736,BUY_YES,0.060000000000000005,0.05,kalshi_candlestick,yes_ask_open,1.0,1,0.060000000000000005,0.009999999999999995,0.010000000000000002,0.07,0.22677988300513735,0.09424224580611933,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1004.1899999999999,0.94,0.9299999999999999
47,NYC,2026-03-07,KXHIGHNY-26MAR07,KXHIGHNY-26MAR07-B54.5,2026-03-08 01:25:00+00:00,2026-03-08 01:26:00+00:00,2026-03-14 15:00:00+00:00,2026-03-08 01:00:00+00:00,25.0,0.167716911284651,BUY_YES,0.02,0.01,kalshi_candlestick,yes_ask_open,1.0,1,0.02,0.01,0.01,0.03,0.137716911284651,0.022625028082735525,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1004.1899999999999,-0.02,-0.03
48,NYC,2026-03-07,KXHIGHNY-26MAR07,KXHIGHNY-26MAR07-T50,2026-03-08 01:25:00+00:00,2026-03-08 01:26:00+00:00,2026-03-14 15:00:00+00:00,2026-03-08 01:00:00+00:00,25.0,0.27466038424375466,BUY_YES,0.02,0.01,kalshi_candlestick,yes_ask_open,1.0,1,0.02,0.01,0.01,0.03,0.24466038424375464,0.018488275726879444,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1004.1899999999999,-0.02,-0.03
49,NYC,2026-03-08,KXHIGHNY-26MAR08,KXHIGHNY-26MAR08-B66.5,2026-03-08 13:20:00+00:00,2026-03-08 13:21:00+00:00,2026-03-15 15:00:00+00:00,2026-03-08 13:00:00+00:00,20.0,0.6109915561061826,BUY_YES,0.43,0.42,kalshi_candlestick,yes_ask_open,1.0,1,0.43,0.02,0.010000000000000009,0.45,0.16099155610618263,0.029237872466153687,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1003.62,-0.43,-0.45
50,NYC,2026-03-14,KXHIGHNY-26MAR14,KXHIGHNY-26MAR14-B51.5,2026-03-14 14:10:00+00:00,2026-03-14 14:11:00+00:00,2026-03-21 14:00:00+00:00,2026-03-14 14:00:00+00:00,10.0,0.6030403937707602,BUY_YES,0.35000000000000003,0.34,kalshi_candlestick,yes_ask_open,1.0,1,0.35000000000000003,0.01999999999999997,0.010000000000000009,0.37,0.23304039377076025,0.12923779816651576,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1003.93,0.6499999999999999,0.63
51,NYC,2026-03-14,KXHIGHNY-26MAR14,KXHIGHNY-26MAR14-T49,2026-03-14 14:10:00+00:00,2026-03-14 14:11:00+00:00,2026-03-21 14:00:00+00:00,2026-03-14 14:00:00+00:00,10.0,0.3969596062292397,BUY_YES,0.18000000000000002,0.17,kalshi_candlestick,yes_ask_open,1.0,1,0.18000000000000002,0.01999999999999998,0.010000000000000009,0.2,0.1969596062292397,0.09315701062499522,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1003.93,-0.18000000000000002,-0.2
